title,description,genres,meta_score,user_score,developer,platform,release_date,rating
CARTOON NETWORK SPEEDWAY,"All of your favorite stars on Cartoon Network are revving their engines to compete for the Speedway Championship. Join the kart-racing action as one of 12 characters from Courage the Cowardly Dog; Cow and Chicken; Ed, Edd n Eddy; Johnny Bravo; and Sheep in the Big City. To maneuver around the obstacles in each course, you must use speed boosts, jumps, and power-ups to your advantage. Impress the audience with stunts to earn the highest popularity rating.","Genre(s): Driving, Racing, Kart",39,8.1,DC Studios,N/A,"Nov 9, 2003",E
CASTLEVANIA DOUBLE PACK,"Castlevania Doublepack is a compilation of the two previous Game Boy Advance Castlevania titles--Castevania: Harmony of Dissonance and Castlevania: Aria of Sorrow. The games are included in their complete form, giving players the ability to act as either Juste Belmont or Soma Cruz, depending on which story and game they wish to tackle. Both games feature a number of weapons and enemies as you make your way through the castle to combat Dracula in 2D combat.","Genre(s): Action, Platformer, 2D",86,8.8,KCET,N/A,"Jan 11, 2006",T
CASTLEVANIA: ARIA OF SORROW,"The year is 2035 and Soma Cruz is about to witness the first solar eclipse of the 21st century when he suddenly blacks out -- only to awaken inside a mysterious castle. As Soma, you must navigate the castle's labyrinths while confronting perilous monsters at every turn. But beware, you must escape before the evil consumes you!","Genre(s): Action, Platformer, 2D",91,8.9,KCET,N/A,"May 6, 2003",T
CASTLEVANIA: CIRCLE OF THE MOON,"Count Dracula has been resurrected and evil will reign supreme unless he is stopped. As Nathan Graves, you'll hunt down the count and use your whip and a variety of special items to destroy his minions. Battle your way through Dracula's castle and rid the world of evil once and for all!","Genre(s): Action, Platformer, 2D",91,8.1,KCEK,N/A,"Jun 10, 2001",T
CASTLEVANIA: HARMONY OF DISSONANCE,"Nearly fifty years has past since Simon Belmont rescued the land from the curse of Dracula. Now, Simon's descendant Juste Belmont, must acquire the relics of Dracula to unravel the disappearance of his childhood friend Lydie. The castle's enchanting mysteries and danger await all those who dare enter.","Genre(s): Action, Platformer, 2D",87,8.1,KCET,N/A,"Sep 16, 2002",N/A
CATWOMAN,"A classic story of betrayal and revenge unravels in Catwoman, which is based on the film from Warner Bros. Pictures. You'll control Catwoman, a woman brought back to life by a rare Egyptian cat, as she sets out to discover the truth about herself and her murderer. With Catwoman's catlike skills, you can leap across roofs, run up walls, pounce on prey, and avoid enemy bullets. In addition, your can use her whip to swing through the air and use the interactive environments to knock your foes unconscious.","Genre(s): Action Adventure, Modern",61,7.0,Magic Pockets,N/A,"Jul 20, 2004",T
CATZ,"Catz is a pet simulation game that lets owners name, train and play with adorable kittens. Players adopt a customized kitten from one of thirteen different breeds. Gamers will earn their kitten's love and loyalty by remembering to feed, groom or play with it. Toys and accessories can be purchased for the kitten from the in-game store. Kittens can communicate with their owners through a variety realistic sounds effects including purring and different types of meows.","Genre(s): Miscellaneous, Virtual Life",N/A,7.9,MTO,N/A,"Mar 22, 2006",E
CENTIPEDE / BREAKOUT / WARLORDS,"Centipede: Watch out! Here comes the slithering Centipede, the poisonous scorpion, a mischievous spider, and pesky flea! Aim your magic wand and shoot sparks to stop these pests in their tracks. Breakout: SMASH! POW! CRUNCH! A brick wall appears at the top of the screen, and your mission is to smash two walls off the playfield-one brick at a time. Warlords: King Frederick's warlords have been battling for many centuries and now it's up to you to carry on their long-standing feud. Dominick, Marcus, Felipe, and Restivo have been locked inside this Game Program. They've stored enough fireballs and lightning balls so that they'll never run out, and neither will you. So good luck, you're in for some fierce competition.","Genre(s): Miscellaneous, Compilation",N/A,tbd,Epicenter Interactive,N/A,"Aug 21, 2005",E
CHARLIE AND THE CHOCOLATE FACTORY,"Step inside the magical world of Willy Wonka's famous chocolate factory. Based on the Warner Bros. film and the classic novel by Roald Dahl, Charlie and the Chocolate Factory lets you delve deep inside the factory to relive the classic story as Charlie Bucket. Find a golden ticket and, along with four other children, win a personal tour of Willy Wonka's factory as guided by the notorious and reclusive candy maker himself. Discover what happens after the other children, greed-driven and unrestrained, wreak havoc throughout the factory.","Genre(s): Action Adventure, Modern",36,4.0,High Voltage Software,N/A,"Jul 11, 2005",N/A
CHARLOTTE'S WEB,"Playing as Wilbur the pig or Templeton the rat, gamers will be drawn into engaging tasks as they explore four worlds including Zuckerman's Barn, a Junkyard, the Countryside and the County Fair, each containing numerous challenging levels. Along the way, players will meet and interact with truly memorable characters from the movie including Charlotte, Wilbur's best friend and confidante, who requires aid in finding her missing spider hatchlings; and Gussy the goose, who needs help locating and hatching her goslings.","Genre(s): Action, General",N/A,tbd,Backbone Emeryville,N/A,"Nov 14, 2006",E
CHESSMASTER,N/A,"Genre(s): Miscellaneous, Board Games",76,tbd,Ubisoft,N/A,"Aug 28, 2002",N/A
CHICKEN SHOOT 2,The poultry hunt continues in this followup to Chicken Shoot.,"Genre(s): Action, Shooter, Static",N/A,tbd,Zuxxez,N/A,"Nov 10, 2005",N/A
CHUCHU ROCKET!,"It'll take you a little while to get used to the controls, but once you do, you'll find that ChuChu Rocket offers a lot of value and a lot of fun for moments or hours at a time, for one to four players.","Genre(s): Miscellaneous, Puzzle, General",84,7.2,Sonic Team,N/A,"Jun 10, 2001",E
CIMA: THE ENEMY,"For decades, the human race and the CIMA race have been in constant conflict with one another. As Ark J, your mission is to guard the gate between the two worlds, protect your appointed town, and ultimately, find peace. You'll progress through a nonlinear storyline while solving puzzles, exploring worlds, and battling enemies. The game includes a combat system that features both action and strategy elements. Another feature lets you activate non-playable characters to help you accomplish your goals.","Genre(s): Role-Playing, Action RPG",70,8.2,Neverland,N/A,"Nov 17, 2003",E
CLASSIC NES SERIES: CASTLEVANIA,"Take a stroll down memory lane with the classic side-scrolling game Castlevania. The game, which is part of the Classic NES Series on the Game Boy Advance, sets you off on a mission to undo the curse of the evil Count. Before you challenge the Count, you must first battle his army of ghosts, mummies, bats, and zombies. Use your magic whip and other weapons if you want to make it out of the castle alive.","Genre(s): Action, Platformer, 2D",74,8.7,Konami,N/A,"Oct 25, 2004",E
CLASSIC NES SERIES: DONKEY KONG,"Go head-to-head with an 800-lb gorilla all over again in the rerelease of Donkey Kong, part of the NES Classics series. As the story goes, Donkey Kong kidnaps a beautiful girl and Mario runs to the rescue. To reach the girl, however, Mario must avoid Donkey Kong's barrels, fireballs, and bouncing rivets. Two players can take turns competing for the girl, either on the same Game Boy Advance or with the help of a Game Boy Advance Game Link Cable.","Genre(s): Action, Platformer, 2D",55,6.1,Nintendo,N/A,"Jun 2, 2004",E
CLASSIC NES SERIES: DR. MARIO,"Dr. Mario's simple yet addictive gameplay helped it to become an instant classic on the NES. Now this puzzle game lives on as part of the Classic NES Series on the Game Boy Advance. Dr. Mario challenges you to cure a virus outbreak by matching colorful pills with their viral counterparts. The viruses and capsules disappear when four of the same color are lined up. With a wireless adapter or game link cable, you can play head-to-head with a friend.","Genre(s): Miscellaneous, Puzzle, Matching",66,8.2,Nintendo,N/A,"Oct 25, 2004",E
CLASSIC NES SERIES: EXCITEBIKE,"Nintendo rereleases Excitebike on the Game Boy Advance, complete with all the high-flying action from the original NES game. As in the original, your biker must keep his balance while flying through the air, avoid getting clipped by other racers, and prevent his bike from overheating. In Design mode, you can make your own course--with all the ramps, mounds, bridges, and other obstacles in the game--and then save the design for your friends to race on.","Genre(s): Driving, Racing, Arcade",66,7.8,Nintendo,N/A,"Jun 2, 2004",E
CLASSIC NES SERIES: ICE CLIMBER,"Twenty years after their debut on the NES, mountain climbers Popo and Nana return to scale the heights as part of the NES Classic Series for the Game Boy Advance. As Popo (player two plays as Nana), you must use your trusty mallet to work your way up the mountain by chipping away at the blocks overhead and then jumping through the resulting hole. Your mallet is also useful for eliminating pesky enemies, including polar bears, seals, and mountain men.","Genre(s): Action, Platformer, 2D",66,7.8,Nintendo,N/A,"Jun 2, 2004",E
CLASSIC NES SERIES: METROID,"The original Metroid game makes its way to the Game Boy Advance as part of the Classic NES Series. As Samus Aran, your mission is to keep space pirates from destroying the galaxy with their Metroids. To do this, you must penetrate Zebes, the pirates' home planet, while collecting special items to attack enemies in new ways. Metroid offers side-scrolling action that tests your dexterity and brings you back to classic '80s gaming.","Genre(s): Action Adventure, Sci-Fi",58,8.3,Nintendo,N/A,"Oct 25, 2004",E
CLASSIC NES SERIES: PAC-MAN,"Now you can find out what made Pac-Man an icon of the 1980s and an icon of video game culture. In this NES Classics game, Pac-Man gets to do what he does best: chomp pellets and ghosts. You'll maneuver Pac-Man through a maze filled with pellets, fruit, power pellets, and ghosts. Your enemies--Blinky, Pinky, Clyde, and Inky--aren't very smart, but they move faster as the game progresses. Two players can take turns mastering the maze, either on the same Game Pak or through the Game Boy Advance Game Link Cable.","Genre(s): Miscellaneous, Puzzle, General",53,8.6,Nintendo,N/A,"Jun 2, 2004",E
CLASSIC NES SERIES: SUPER MARIO BROS.,"Classic NES Series: Super Mario Bros. takes you back to the very first battle between Mario and Bowser. Now on the Game Boy Advance, you can relive all the mushroom-eating, Koopa-stomping action from the original game. Always strive for the high score while jumping on top of flag poles, pipes, and bricks. This time, two players can alternate play with a single Game Pak or with GBAs linked by a Game Boy Advance Game Link Cable.","Genre(s): Action, Platformer, 2D",84,8.4,Nintendo,N/A,"Jun 2, 2004",E
CLASSIC NES SERIES: THE LEGEND OF ZELDA,"In this classic NES game, you'll embark on a quest to find the Triforce, slay Ganon, and save Princess Zelda. The Legend of Zelda comes to the Game Boy Advance, complete with all the dungeons, puzzles, and menacing enemies from the original game. As Link, you can brandish a variety of weapons, including swords, boomerangs, bombs, and arrows. Collect rupees to buy even more weapons and other special items. There are many secrets, hidden passages, and caves to be found in Hyrule--now you can see if you still have what it takes to find them.","Genre(s): Role-Playing, Action RPG",84,8.4,Nintendo,N/A,"Jun 2, 2004",E
CLASSIC NES SERIES: ZELDA II: THE ADVENTURE OF LINK,"The sequel to The Legend of Zelda combines side-scrolling action with role-playing game elements. In Zelda II: The Adventure of Link, you'll embark on a quest to find the Triforce of Courage, awaken Princess Zelda from an evil wizard's spell, and save Hyrule from ruin. As Link, you can learn magic spells and collect items to increase your power. Zelda II features magic that lets you fly, throw fireballs, jump higher, and more.","Genre(s): Role-Playing, Action RPG",73,7.0,Nintendo,N/A,"Oct 25, 2004",E
CODENAME: KIDS NEXT DOOR: OPERATION S.O.D.A.,"With the unanimous passing of the Soda Control Act by the Completely Unbiased We Don't Like Kids Adult Senate, the drinking age of soda has been raised to 13 years and older. Now, you can join the Kids Next Door as they fight for children's soda-drinking rights. Based on the animated show on Cartoon Network, this game lets you play as all five Kids Next Door operatives, each of whom has unique abilities. As you embark on this new adventure, you can use ordinary junk to create weapons and vehicles for your party.","Genre(s): Action, Platformer, 2D",N/A,tbd,Vicarious Visions,N/A,"Nov 2, 2004",E
COLIN MCRAE RALLY 2.0,The popular rally driving game comes to the Game Boy Advance.,"Genre(s): Driving, Racing, Rally / Offroad",80,tbd,Spellbound,N/A,"Sep 16, 2002",N/A
COLUMNS CROWN,"Princess Dazzle has searched all over for the missing Magic Gems that fill in the Columns Crown. You must help her recover them from a band of Forest Thieves by beating every puzzle to unlock the hidden Gems! Can you collect them all and complete the crown? Frantic multi-player action full of devastating special moves. Collect Magic Gems to unleash spectacular elemental attacks. New Survival, Versus, and Flash Columns modes.","Genre(s): Miscellaneous, Puzzle, Matching",70,7.8,Wow Entertainment,N/A,"Feb 4, 2002",E
CONTRA ADVANCE: THE ALIEN WARS EX,"In Contra Advance The Alien Wars EX™, take down massive hordes of aliens, robots, and monsters to stop the evil Red Falcon from taking over the world! Featuring all new levels and graphics from the original Super Nintendo® hit, Contra's fast paced shooting action will keep you on the edge of your seat!","Genre(s): Action, Shooter, Scrolling",70,7.8,Konami,N/A,"Nov 3, 2002",E
CORVETTE,"Corvette lets you race a variety of Corvettes on the open road or in super speedways. The game includes more than 120 production Corvette models from 1953 to 2003, plus show and race cars. Choose a car, official car color, and a driver, and then race on tracks or an obstacle-filled Route 66. Upgrade your car's engine and suspension for more realistic physics. In Heritage mode, you can take a trip through Corvette history and test-drive any stock production Corvette.","Genre(s): Driving, Racing, GT / Street",N/A,tbd,Visual Impact,N/A,"Nov 11, 2003",E
CRASH BANDICOOT 2: N-TRANCED,"Crash is back and ready to take on an all-new nefarious villain. After the events of Crash Bandicoot: The Huge Adventure, Tropy, with the help of N. Trance, kidnaps Coco and Crunch, planning to brainwash them to the evil side. Now, Crash must travel to N. Trance's twisted realm, battle and rescue Coco and Crunch, and ultimately defeat N. Trance and N. Tropy. To achieve these goals, you must use all of Crash's spin, slide, and jumping abilities across 24 different levels. As you progress through the game, you'll find yourself flying a helicopter, water-skiing, and piloting a spaceship--all for the sake of saving your friends.","Genre(s): Action, Platformer, 2D",75,7.8,Vicarious Visions,N/A,"Jan 7, 2003",E
CRASH BANDICOOT PURPLE: RIPTO'S RAMPAGE,"In Crash Bandicoot Purple: Ripto's Rampage and Spyro Orange: The Cortex Conspiracy, Dr. Neo Cortex--Crash's nemesis--and Ripto--Spyro's nemesis--have accidentally met up through underground portals and are set on taking over the entire universe. Crash and Spyro must team up with each other to discover the identity of the new menace and save the universe from this evil plot. In these side-scrolling adventures, you can link up with three friends for a variety of multiplayer modes, including Party Games, Wager Games, and Card Trading. Connecting both Crash Bandicoot Purple and Spyro Orange gives you the option of unlocking special content and allows you to trade and wager the cards with friends.","Genre(s): Action, Platformer, 2D",67,6.2,Vicarious Visions,N/A,"Jun 3, 2004",E
CRASH BANDICOOT: THE HUGE ADVENTURE,"Tired of endlessly doing battle with meddling bandicoots, the nefarious Dr. Neo Cortex shrinks the entire Earth, and Crash and Coco along with it, to the size of a wumpa fruit. Luckily, Coco invents a machine to reverse the effects, but she needs crystals from around the world to power it. Crash must retrieve the crystals to help return the entire planet to its natural state. Experience Crash's biggest adventure yet, with gameplay modes ranging from side-scrolling to 3D chase levels to aerial dogfight combat sequences. Battle your way through over 20 huge levels and six unique locations to defeat Cortex and save the world.","Genre(s): Action, Platformer, 2D",78,7.9,Vicarious Visions,N/A,"Feb 25, 2002",N/A
CRASH NITRO KART,"Crash hits the track in his fastest adventure yet--Crash Nitro Kart. Kidnapped by the ruthless Emperor Velo and forced to race in his galactic coliseum, Crash must race his way to victory in order to save the Earth from destruction--but it won't be easy, as he must compete against foes both old and new before a final showdown with Velo himself. Crash Nitro Kart mixes 18 rollercoaster raceways, devastating weapons, a variety modes and maps, challenging arenas, and a cast of unique characters into a game that showcases kart-racing at its best.","Genre(s): Driving, Racing, Kart",77,8.2,Vicarious Visions,N/A,"Nov 11, 2003",E
CRAZY TAXI: CATCH A RIDE,Race against the clock as you pick up passengers and white-knuckle it through busy streets and back alleys. And time is money! So get a grip on the wheel and put the pedal to the metal.,"Genre(s): Driving, Racing, Arcade",48,5.8,Graphic State,N/A,"Apr 9, 2003",E
"CROUCHING TIGER, HIDDEN DRAGON","Relive the epic story from the film in the game of Crouching Tiger, Hidden Dragon. By stepping into the roles of each of the main characters--Li Mu Bai, Yu Shu Lien, Jen, and ""Dark Cloud"" Lo--you can unleash a variety of fighting techniques, weapons, stunts, and moves against brutally gifted enemies. Characters improve in skill throughout the game, learn new moves, and earn bonuses and rewards as they master the art of Wudan-style fighting.","Genre(s): Action, Beat-'Em-Up",60,tbd,Ubisoft Shanghai,N/A,"Oct 9, 2003",T
CRUIS'N VELOCITY,"Grab the steering wheel of 11 different speed machine. Race through 14 tracks including Las Vegas and Mars. Choose from three modes of gameplay - Cruis'n Cup, Championship and Freestyle mode. Challenge up to four of your friends using the Game Boy Advance Game Link Cable.","Genre(s): Driving, Racing, Arcade",53,6.8,Graphic State,N/A,"Nov 30, 2001",N/A
CRUSHED BASEBALL,"In Crushed Baseball, you've got all the rules and a whole lot more! You get Mojo and the ability to perform superhuman feats. You can rob home runs from the upper deck, throw illusionary pitches and use your magic to pull the ball into your glove! The power of Mojo is yours when fielding, running the bases, pitching, and batting.
Choose to play practice games and home your skills, exhibition games or play as your favorite team for an entire season in league mode. If you're good enough, you can go all the way to the World Championship!","Genre(s): Sports, Traditional, Baseball, Arcade",N/A,tbd,Griptonite Games,N/A,"Sep 6, 2004",E
CT SPECIAL FORCES,"As part of the Counter-Terrorist Special Forces unit, you have all the necessary means for putting an end to the threat of terrorism. Your team comprises highly trained soldiers who can do anything from dressing in camouflage to initiating surgical strikes on the enemy. In both ground missions and air combat, you'll plunge into 12 levels that span jungles, cities, mountains, and deserts. You can equip your team with various state-of-the-art weapons, including assault rifles and rocket launchers. Multiplayer mode lets you team up with a friend to complete missions.","Genre(s): Action, General",71,tbd,LSP,N/A,"Jan 4, 2004",T
CT SPECIAL FORCES 2: BACK IN THE TRENCHES,"Despite their latest failures, the CT Special Forces unit is called upon once again to diffuse increased terrorist activity around the globe. Armed with high-tech weaponry and equipment, you must thwart the plans of terrorist groups and ensure peace in several regions of the world. You'll have access to an array of vehicles and weapons, including shotguns, bazookas, sniper rifles, and more. CT Special Forces 2 lets you prove your combat skills in a variety of single-player and multiplayer modes.","Genre(s): Action, Shooter, Scrolling",76,8.5,LSP,N/A,"Jun 29, 2004",T
CURIOUS GEORGE,"The Man with the Yellow Hat sets out on a journey to Africa in hopes of finding an artifact exotic enough to save the museum where he works. George, a curious little monkey with an insatiable taste for adventure, follows the Man with the Yellow Hat back to the big city where his spunky and fun-loving nature endears him to new friends he meets along the way and lands him in a series of mis-adventures. Guide George through a variety of adventure-packed levels based on the Universal Pictures and Imagine Entertainment animated feature film, Curious George. Explore, solve puzzles, collect items and above all, be curious! Meet and greet your favorite movie characters, unlock special mini-games and more. Loads of bonus content will keep you playing long after the main quest is solved.","Genre(s): Action Adventure, Fantasy",65,tbd,Torus Games,N/A,"Feb 1, 2006",E
DANNY PHANTOM: THE ULTIMATE ENEMY,"The future is in peril! It's up to Danny to save his friends and family from the most dangerous force imaginable! Use all of Danny's paranormal powers including flying, phasing through walls and shooting ghostly beams. Transform into Danny Phantom. Battle enemy ghosts. Unleash super ghost powers.","Genre(s): Action, Platformer, 2D",N/A,8.4,Altron,N/A,"Sep 8, 2005",E
DANNY PHANTOM: URBAN JUNGLE,A powerful new eco-ghost has turned Amity Park into a real urban jungle. Danny Phantom must battle his way through the twisted thorns and monstrous vegetation and learn an all new-freeze power to defeat this evil nemesis. Soar through ghostly 3-D worlds attacking all new enemies in frenzied shooter action. Travel to the Ghost Zone to learn Danny's new Freeze Power. Defeat new enemy Undergrowth as he tries to turn Amity Park into a nightmare of plants and vines. Pilot the Fenton Flier and Danny with new inventions from the Fenton lab.,"Genre(s): Action, Shooter, Scrolling",57,tbd,Altron,N/A,"Sep 19, 2006",E
DAREDEVIL,"New Yorkers begin to question their superhero's allegiance in a game based on the Daredevil movie. The Kingpin, the city's most notorious crime boss, has told the world that Daredevil is his hired gun--and now Daredevil must set the record straight in a deadly showdown. As Daredevil, you'll zip, swing, and dive from rooftops to sewers. When you're not knocking out villains with the billy club, you'll fight them using Daredevil's boxing and martial arts skills. Although Daredevil is blind, he can still see through walls using his radar-sense skills, explore the interactive world of Hell's Kitchen, and interact with a cast of Marvel characters.","Genre(s): Action, Platformer, 2D",50,7.4,Griptonite Games,N/A,"Feb 2, 2003",E
DARK ARENA,"Dark Arena is 20 levels of terrifying, non-stop action. You play the role of Angela Bradshaw, a special forces agent who is trapped in the bowels of a deadly labyrinth of maze-like passages crawling with bloodthirsty, genetic horrors. Armed with a deadly array of futuristic weaponry and your wits, you must make your escape.","Genre(s): Action, Shooter, First-Person, Fantasy",65,7.8,Graphic State,N/A,"Jan 18, 2002",T
DAVE MIRRA FREESTYLE BMX 2,"10-Time World Champion Dave Mirra is back. Grab big air, jump huge gaps and pull some of the SICKEST tricks imaginable as you embark on a ProQuest to become the top rider around -- even better than the Miracle Boy himself. The only thing holding you back is a little gravity.","Genre(s): Sports, Alternative, Biking",85,8.0,Full-Fat,N/A,"Nov 25, 2001",E
DAVE MIRRA FREESTYLE BMX 3,The game just feels like a BMX video game on a handheld system ought to feel--like a miniaturized version of its console cousin without any compromises or cutbacks.,"Genre(s): Sports, Alternative, Biking",78,tbd,Full-Fat,N/A,"Nov 26, 2002",E
DAVID BECKHAM SOCCER,"Developed under the watchful eye of international soccer superstar David Beckham, David Beckham Soccer offers the complete soccer experience. The game features over 200 top international and club teams in which players compete throughout a vast array of competitions and game modes, including the exclusive ""Train with Beckham"" mode. In Training Mode, players hone their skills with a series of tests devised by David Beckham, including corner shots, shooting, passing, and free kicks.","Genre(s): Sports, Traditional, Soccer, Arcade",34,4.2,Yoyo Entertainment,N/A,"Oct 7, 2002",N/A
DAVIS CUP TENNIS,"Enter a battle among tennis legends. With 142 nations abattling to possess the Silver Trophy, the biggest war of the tennis world is about to begin! Play in the Davis CupTournament or challenge friends to fierce 2-on-2 multiplayer matches. Gain experience points for your team and pit them against your friends in multiplayer mode. Master your game on clay, carpet, and grass.","Genre(s): Sports, Traditional, Tennis",59,tbd,Hokus Pokus,N/A,"Oct 14, 2002",E
DEAD TO RIGHTS,"Dead to Rights comes to the Game Boy Advance with 10 levels, intense combat, and minigames. You'll take the role of Jack Slate, a cop framed for the murder of his father. In order to find the perpetrator and get to the bottom of the conspiracy, you must solve puzzles, master a variety of weapons, and defeat challenging bosses. Dead to Rights also features a tutorial level where you can practice your deadly combat moves.","Genre(s): Action, Shooter, Third-Person, Modern",40,tbd,Torus Games,N/A,"Nov 26, 2004",T
DEFENDER,"Defender undergoes a 3D makeover, featuring fast-paced action, strategy, and an army of aliens. A remake of an arcade classic, Defender sends you on a mission to defend your solar system and save the human race from alien invasion. In addition to space combat action, the game showcases elements of strategy, multiple types of humans to protect and use, ground units for players to defend and position, and bases to build and expand. And now, you can upgrade your Defender ships with special weapons, shields, and other technologies.","Genre(s): Action, Shooter, Scrolling",37,tbd,OutLook Entertainment,N/A,"Nov 3, 2002",E
DEFENDER OF THE CROWN,It is a time of lusty wenches and black-hearted villains. King Richard has been slain and all of England is thrown into civil war. Only one person can lead the country to peace. Lay seige to castles and raid enemy strongholds to recover the lost crown. Enlist the aid of Robin Hood and outwit the vile Normans to restore order to the war-torn land. Face your foes on the battlefield or in grand tournaments of chivalry.,"Genre(s): Strategy, Turn-Based, Fantasy",72,4.0,Crawfish Interactive,N/A,"Oct 7, 2002",E
DEMIKIDS: LIGHT VERSION,"Prepare yourself for a world that's rife with evil demons, special powers, and magic spells. Jin (the main character of Light Version), Akira (the main character of Dark Version), and Lena have accidentally released demonic creatures, and now it's up to you to capture them all. Follow these characters as they collect more than 350 demons, and unlock demons from other versions of the game. The Demon Fusion system lets you create new demons or strengthen existing ones. You can also link two Game Boy Advances to enhance your assortment of demon allies.","Genre(s): Role-Playing, Console-style RPG",62,8.4,Multimedia Intelligence Transfer,N/A,"Oct 6, 2003",E
DENKI BLOCKS!,"The people of Puzzle Island love to play puzzle games. Their favorite is Denki Blocks! A game of skill that is played by sliding blocks around a board, joining colored blocks together to build shapes and solve puzzles.","Genre(s): Action, General",77,7.2,Rage Software,N/A,"Oct 30, 2001",E
DESERT STRIKE ADVANCE,"Command an Apache attack helicopter against a military tyrant seeking global domination. By completing a challenging series of high-risk missions, you'll eliminate key military targets, rescue hostages, and rid the world of the threat in the desert!","Genre(s): Action, Shooter, Scrolling",66,tbd,BudCat,N/A,"May 8, 2002",E
DEXTER'S LABORATORY: DEESASTER STRIKES!,Dexter must stop close of his sister Dee Dee from wrecking his laboratory.,"Genre(s): Adventure, General",65,7.3,Virtucraft,N/A,"Sep 26, 2001",E
DIGIMON BATTLE SPIRIT,"Battle your way through seven spectacular stages in this Digimon race against the clock! Fun for the entire family, Digimon BattleSpirit provides classic fighting fun for 1 or 2 players, as you compete as one of your favorite Digimon characters in an exciting, exhilarating, digivolving battle!","Genre(s): Action, General",60,7.9,Dimps Corporation,N/A,"Jan 13, 2003",N/A
DIGIMON BATTLE SPIRIT 2,"The sequel to Digimon Battle Spirit combines all the intense fighting from the original game with brand-new features. In Digimon Battle Spirit 2, you must restore peace in Digital World by defeating Kerpymon. As in the previous game, you can collect spirit balls that let you ""digivolve"" into beast form. This time, you can use ancient spirits to digivolve into ancient. You can also unlock an exclusive minigame in single-player mode or link up with a friend for two-player head-to-head battles.","Genre(s): Action, Fighting, 2D",63,6.0,Dimps Corporation,N/A,"Sep 24, 2003",E
DIGIMON RACING,"If you thought Digimon didn't drive cars, you're wrong. In Digimon Racing, the Digimon crew just got their first set of wheels, and they're ready to tear up more than 15 tracks. As your favorite Digimon character from the animated TV series, you'll drive a kart through lava fields, jungles, and cities in a variety of game modes, including Single Race, Cup Race, Boss Challenges, and Time Trial. Link Game Boy Advance systems with a Game Link Cable for head-to-head action for up to four players.","Genre(s): Driving, Racing, Arcade",62,tbd,Griptonite Games,N/A,"Sep 13, 2004",E
DINOTOPIA: THE TIMESTONE PIRATES,Danger! Angry dinosaurs are poised for invasion. Scurvy pirates are hungry for treasure. And an ancient stone of unimaginable power is about to fall into the wrong hands. Take to the skies and prepare for battle -- only you can preserve the special world that is Dinotopia!,"Genre(s): Action, Platformer, 2D",64,8.4,RFX Interactive,N/A,"Apr 30, 2002",E
DISNEY PRINCESS,Play as one of several female Disney characters in this GBA game.,"Genre(s): Action, Platformer, 2D",N/A,tbd,Art,N/A,"Apr 4, 2003",E
DISNEY SPORTS BASKETBALL,"Disney Sports Basketball brings exaggerated moves and original locations to life as your favorite Disney characters take to the court. Mickey and his pals, who include Minnie Mouse, Donald Duck, and Goofy, come together for three-on-three-style basketball action with arcade-style gameplay. Choose your team, and then take on five game modes, including Exhibition, Season, and All-Star Game, among others. If you can master the game's intuitive controls, you can take your team all the way to the finals or dominate three of your friends in Multiplayer mode.","Genre(s): Sports, Traditional, Basketball, Arcade",73,tbd,Konami,N/A,"Nov 23, 2002",E
DISNEY SPORTS FOOTBALL,"Get ready for hard-hitting tackles and wild touchdowns as Mickey, Goofy, and other Disney characters take to the gridiron. In Disney Sports Football, you'll create a team and compete in four modes: Challenge, Cup, Exhibition, and Practice. You'll have plenty of running and passing plays, offensive and defensive formations, and turbo moves to master, plus magic items to boost your team's performance. In single or multiplayer modes, you'll face a variety of opponents inside fantastic stadiums.","Genre(s): Sports, Traditional, Football, Arcade",62,tbd,Konami,N/A,"Nov 5, 2002",E
DISNEY SPORTS SKATEBOARDING,"Grind and ollie with Mickey and his pals in Disney Sports Skateboarding. As Mickey Mouse, Donald Duck, Goofy, or other Disney characters, you'll skateboard through eight expansive levels and five game modes. In each level, you can perform character-specific special moves and more than 40 different tricks. As you complete goals, such as scoring a certain number of points or reaching checkpoints, you'll unlock skateboards, outfits, and stickers. You can also skate the streets by yourself or with a friend in Multiplayer mode.","Genre(s): Sports, Alternative, Skateboarding",42,tbd,Konami,N/A,"Nov 15, 2002",E
DISNEY SPORTS SNOWBOARDING,"Guide Mickey Mouse, Minnie Mouse, Donald Duck, Goofy, Big Bad Pete, and Chip and Dale in snowboarding competition with four main gameplay modes (Race, Trick, Rally, and Time Trial).","Genre(s): Sports, Alternative, Snowboarding",59,tbd,Konami,N/A,"Feb 5, 2003",E
DISNEY SPORTS SOCCER,"Disney Sports Soccer takes the fun of a neighborhood soccer game and adds your favorite Disney characters. In three different game modes, including a multiplayer mode, you can use magic, power-ups, and special moves to defeat your opponents. Up to four players can assume the role of Mickey Mouse, Minnie Mouse, Donald Duck, Goofy, or other Disney favorites, and they can compete in a variety of stadiums, including Eagle Summit. You can also exchange items between your Game Boy Advance and GameCube.","Genre(s): Sports, Traditional, Soccer, Arcade",68,tbd,Konami,N/A,"Nov 11, 2002",E
DISNEY SPORTS: MOTOCROSS,N/A,"Genre(s): Driving, Racing, Motorcycle, Motocross",56,tbd,Konami,N/A,"Mar 31, 2003",N/A
