title,description,genres,meta_score,user_score,developer,platform,release_date,rating
PIXELJUNK MONSTERS,"Inspired by the popular and addictive ""tower defense"" genre, PixelJunk Monsters takes the simple real-time strategy concept of building, researching and base defending and presents it in a uniquely attractive style. With meticulously hand-drawn 2D art, PixelJunk Monsters recreates the look of a classic with crisp graphics designed for optimal viewing in Full 1080p HD.","Genre(s): Strategy, Real-Time, Defense",73,tbd,Double Eleven,Wii U,"May 19, 2016",E
PIXELMAKER,"PixelMaker is a drawing program designed specifically for making pixel art!

Using easy to use tools on your Wii U GamePad, you can design images as simple or as complex as you like. Experiment, create characters and scenes based on your favourite classic video games, or draw something straight out of your own imagination. Finally, share your pixel art creations with your friends on Miiverse!","Genre(s): Miscellaneous, Edutainment, Application",N/A,tbd,Nostatic Software,Wii U,"May 5, 2016",E
PIXELMAKER STUDIO,"PixelMaker Studio - imagine, draw, and animate your own pixel art creations!

PixelMaker Studio is a drawing program designed specifically for making pixel art images, animations and tile-based scenes!

Using easy to use tools on your Wii U GamePad, you can design images as simple or as complex as you like. Experiment, and create characters and scenes based on your favorite classic video games, or draw straight out of your own imagination!

Zoom in on the GamePad while seeing your whole image on the TV.

Create multi-frame animated images and watch them come to life.

Design sets of image tiles and use them to create large, complex scenes.

Support for multi-layer drawing of images and animations.

Cut/Copy/Paste selections with flip and rotate options.

Fill by selection, flood-fill or replace all of a color.

Draw and erase with multiple brush sizes.

Pixel-perfect line and stroke drawing modes.

Export PNG images and scenes to SD Card.

Undo/Redo and image auto-save and restore.

Palette-based color management with a number of classic samples.

Choose colors visually, by exact RGB, or pick from the image.

Optional grid overlay.","Genre(s): Miscellaneous, Edutainment, Application",N/A,tbd,Nostatic Software,Wii U,"Mar 21, 2019",E
PIXLCROSS,"150+ nonograms on the Wii U GamePad. Robust Puzzle Editor & community sharing. Extensive Miiverse integration.

PixlCross is a nonogram puzzle game (eg Picross) where you use hints to fill in a grid and reveal a hidden image. With 150+ puzzles and 4 levels of difficulty, there's a diverse array of content with puzzles spanning from 5x5 to 35x35.

But don't worry, you won't have to solve the big ones all in one go. PixlCross saves each move and allows you to jump back in whenever you want. If you ever get stuck, the hint system can get you back on your way.

The Wii U GamePad makes puzzle solving intuitive: simply touch and slide along the grid to fill in and cross out boxes. Pop-out hints, boxes that count as you fill and auto-scroll make it even easier to tackle the toughest of puzzles.

At any time you can hop over to the Puzzle Editor and begin creating puzzles of your own! With the power to detect ambiguities, you can create puzzles that can be solved without guessing. If creating isn't for you, just search for puzzles or enter puzzle IDs found on Miiverse/social media to keep on playing!","Genre(s): Puzzle, Logic",N/A,tbd,PixlBit Studios LLC,Wii U,"Mar 31, 2016",E
PLACARDS,"Placards is a unique single-player puzzle experience that requires players to think both visually and strategically. Rearrange pixels on the screen by rotating or swapping to solve Placard puzzles. That Placard too big to solve in one go? Solve a piece at a time to get closer to that final Placard picture. From simple shapes to space ships to a fire breathing dragon, there are over 100 puzzles to keep you occupied for hours. So grab that cup of coffee, sit down on that comfy couch, and solve a few Placards today.

-Single player play.
-Rotate and swap pixels to solve Placard puzzles.
-Zoom to compare your Placard puzzle against the final picture.
-Progress saved automatically as you play (exit a Placard puzzle and come back later).
-Try to solve each Placard puzzle in as few moves as possible.
-176 Placard puzzles at launch (across 4 books or themes).
-Includes several large, multi-piece puzzles.
-Color Blind Mode (optimizes puzzle colors for colorblindness).
-Relax Mode (turns on ambient background sound).","Genre(s): Puzzle, General",N/A,tbd,Wombat Source,Wii U,"Feb 23, 2017",E
PLANTERA,"Welcome to Plantera!

Download Plantera on Wii U for free if you have already downloaded Plantera on Nintendo 3DS.
(Your Wii U and Nintendo 3DS must be linked with the same Nintendo Network ID.)

In the world of Plantera you grow your own garden and breed plants and animals to earn coins with their produce. Use the coins to buy new plants and animals, and also special items and garden expansions. Watch everything grow, help planting and harvesting, buy new things, and defend your garden from sneaky magpies, rabbits, foxes, and wolves. Raise your level and the productivity of your plants and animals! Earn more and more, and create your own dream garden!

Features:

-Relaxing gameplay.
--Create your own garden and breed different kinds of plants and animals.
-Watch adorable creatures animated in a vivid, colorful and cartoony art style.
-Interact with full touch screen controls.
--(designed for left-handers and right-handers)
-Experience a real-time innovation!
--Your garden grows even when your system is powered off.
-BUY 1 AND TAKE 2!
--Download Plantera on Wii U for free if you have already downloaded Plantera on Nintendo 3DS.
--(Your Wii U and Nintendo 3DS must be linked with the same Nintendo Network ID.)
-Invite your family or friends to have their own garden as well!
--(3 save files per game)
-Listen to the beautiful soundtrack by Jesse Valentine.
-For Beginners:
--A Tutorial and detailed In-Game Manual.
-For Experts:
--21 unlockable Achievements.","Genre(s): Strategy, Management, Business / Tycoon",N/A,tbd,Ratalaika Games,Wii U,"Feb 9, 2017",E
PLENTY OF FISHIES,"How big can you get? Make a splash. Swim with the fishies.

Exclusive to the Wii U; Plenty Of Fishies is a game that challenges you to get the highest score possible in several different game modes, mainly by eating fish smaller than you to get bigger. With several different multiplayer and solo player options, the amount of fun to be had is almost endless. Each level has it's own goals, and each mode is different in many ways. With and online leaderboard, challenge peoples scores from all over the world!","Genre(s): Action, General, Arcade",N/A,tbd,Nitrolic Games,Wii U,"Dec 18, 2014",E
POKEMON RUMBLE U,"Pokemon Rumble U is the tale of a great adventure featuring Toy Pokemon, beginning when a delivery of Toy Pokemon is swept down a river and washes up on a strange riverbank. Our bewildered Pokemon heroes set out to find their way back to the Toy Pokemon Shop. Along the way they discover all is not right. Players will learn why some of the Toy Pokemon are fighting each other, and what the enemy Pokemon are plotting.","Genre(s): Action, Beat-'Em-Up, Beat-'Em-Up, 2D, 3D",49,5.2,Ambrella,Wii U,"Aug 29, 2013",E
POKER DICE SOLITAIRE FUTURE,"Get ready to roll the dice in this exciting eShop exclusive title for Wii U. In POKER DICE SOLITAIRE FUTURE, you simply roll the dice and try to build your best 5-card poker-style hand. You get rewarded points for every successful match and can even earn bonus points under certain conditions. Be careful, you if you don't create a match, then you lose points. Go for a high score and share your best with others on Miiverse! Grab this exciting title today!","Genre(s): Miscellaneous, Gambling, Board Games, Board / Card Game",55,tbd,RCMADIAX,Wii U,"Jul 3, 2014",E
POKKEN TOURNAMENT,"(Also known as ""Pokemon Tekken"") Battle Pokémon in all-new, action-packed arena fights. Perform vivid Pokémon moves in all their glory with button combinations through an intuitive fighting system to unleash devastating attacks upon your opponent to become the Pokkén Tournament champion. Learn various fighting styles of Pokémon such as Pikachu, Charizard, Lucario, and more. Any fan will be able to learn and execute signature Pokémon moves with a press of a button. Turn the tide of battle by calling upon support Pokémon to assist, and unleash devastating attacks to KO your opponent. Battles await, and it’s up to you to claim the title of Pokkén Tournament champion. [Nintendo]","Genre(s): Action, Fighting, 3D",76,7.4,Bandai Namco Games,Wii U,"Mar 18, 2016",E10+
PONCHO,"A robot, a poncho and a journey of discovery! Make your way through this world of pixelated parallax platforming to solve the ultimate puzzle: who is Poncho?

The world is ruined; mankind is gone and all that remains are robots. But for Poncho, the adventure is just beginning! Explore an open world full of colourful characters, leaping between parallax layers to overcome obstacles and solve puzzles. Can you make it to the Red Tower, meet your Maker and ultimately save humanity?

Key Features:

-A 2D world with 3D thinking! Use brains as well as platforming skill, moving back and forth through Poncho's world as well as left and right to progress.
-Discover new challenges around every corner: platforms that move when you do, areas that switch from 3D to 2D and back again, shifting walls, seemingly impossible ascents and much more!
-Gorgeous pixel graphics mix with clever gameplay and a catchy soundtrack to create a retro-style experience that's truly unique!","Genre(s): Action, Platformer, 2D",N/A,tbd,Delve Interactive,Wii U,"Aug 18, 2016",E
PRESTON STERLING,"Preston Sterling and the Legend of Excalibur is the first episode of an adventure series that will transport you into the world of English myths and legends. Tackle tricky puzzles and enjoy an exciting story, lovable characters and stunning scenes and locations!","Genre(s): Adventure, Point-and-Click",N/A,tbd,Animation Arts,Wii U,"Jun 29, 2017",E10+
PRISM PETS,"Prism Pets, a colorfully cute puzzle that shines. Slide, smash and crash your way into color!

Prism Pets is a charming puzzle game combining cute animals with all the colors of the rainbow. Craft brand new colors by sliding around the playfield, but don't fill it up or it's game over! With hundreds of different combinations and nearly a dozen different animals to play with, Prism Pets provides hours of smashing, crashing, colorful fun.

-Endless challenge from one simple game mode
-A relaxing soundtrack
-Adorable pets and bright colors make this a great game for all","Genre(s): Puzzle, Matching",N/A,tbd,Mouse Potato Games,Wii U,"Jun 30, 2016",E
PSIBO,"PSIBO is a game that mashes together mechanics of many timeless arcade classics in a new, sleek form. Fight your way through the hexagonal defense systems of the universe in the original levels, or try to get the highest score in the endless mode!

This game is merciless and hectic. Expect a challenge.

-25 Levels
-6 Bosses
-Endless Mode
-So many options!","Genre(s): Action, Arcade",N/A,tbd,NAMI TENTOU MUSHI,Wii U,"Oct 6, 2016",E
PSYSCROLR,"A boy with psychic powers beyond his control fights for the future.

psyscrolr is a unique platformer with Wii U GamePad Touch Screen elements. In this title, you will play the Scrolr, a boy who has inherited a presence from another world, which gives him psychic powers that he neither wanted nor dreamed of. In the game, you will be helped by the voice of his powers in his head, narrating what is happening as well as assisting in combat. Utilize new mechanics to pull, push, and destroy any obstacle in your way. Enjoy a hub-based layout where you can replay the levels with no penalty for death!","Genre(s): Action, Platformer, 2D",35,3.3,Actos Games,Wii U,"Apr 2, 2015",E10+
PUDDLE,"Dive into Puddle, a physics game unlike any other!

Winner at the Independent Games Festival 2010, Puddle is now available on Nintendo Wii U.

Dive into Puddle, a game unlike any other where you have to guide a puddle of fluid by tilting the environment to the left or right!

Play carefully taking friction, gravity and temperature into account, and by using the unique properties of each type of fluid (water, oil, nitroglycerin, molten lava...) in a range of original environments.

Conserve as much fluid as possible when crossing a variety of obstacles such as burning passageways, carnivorous plants and electric currents!

Key features:
-49 levels specially re-mastered for the Nintendo Wii U!
-Play by using the Wii U GamePad accelerometer!
-Compare your score in the worldwide Leaderboard!
-Enter the world competition! Win as many Medals and Challenges as the best ones from the Puddle Community!","Genre(s): Miscellaneous, Puzzle, Action, Puzzle, Logic, Logic",70,7.6,Neko Entertainment,Wii U,"Jan 31, 2013",T
PUMPED BMX +,"Made by a BMXer for everyone who loves a challenge, Pumped: BMX is a true-to-life, insanely addictive and challenging BMX game created by someone who actually rides! If you're not a BMXer the tutorials will guide you, but prepare yourself for a brutal lesson in trails style! From huge jumps to technical lines, from insane stunts to stylish flow, Pumped lets you ride the way you want to ride.","Genre(s): Racing, Arcade, Other",N/A,tbd,Yeah Us!,Wii U,"Oct 1, 2015",E
PURE CHESS,"Pure Chess puts other games in checkmate! Are you a Grandmaster in the making?Experience one of the oldest known boardgames on the advanced technology of today. With ultra-realistic and unparalleled beautiful visuals you can almost reach out and touch the pieces. Created under the watchful eye of a fully-fledged Grandmaster; Pure Chess allows players to experience the traditional game like never before, showcasing gorgeous environments and unbelievably stunning chess sets.You can now play Pure Chess cross-platform with your friends!Learn the basics through step-by-step tutorials or challenge yourself to tournaments, with full control of skill level depending on how challenged you wish to be.  An art, a science, a social engagement, a means for a challenge – whether you’re a beginner, an avid player or an ultimate Grandmaster, it’s time to experience one of the oldest board games known to man, brought to life on the modern technology of today!Pure Chess is a game that can be played by everyone, at any age, but mastered by only a few. The question is... Are you a Grandmaster in the making? Your move!Pure Chess is currently best played on iPhone 4S and iPad 2 upwards.","Genre(s): Miscellaneous, Board Games, Board / Card Game",61,7.4,VooFoo Studios,Wii U,"Mar 20, 2014",E
PUSHMO WORLD,"Also known as ""Pullblox World"". When a kindly old inventor creates a wondrous park filled with puzzling playgrounds called Pushmo, a little trickster traps Mallo’s friends inside. Now it's up to our hero, Mallo, to push, pull, and climb his way through 250 mind-bending Pushmo playgrounds to save his friends. But the fun doesn’t stop there! World Pushmo Fair, a robust built-in community feature, makes it easier than ever to create, share, and play a near-limitless amount of custom puzzles created by players around the world.","Genre(s): Miscellaneous, Puzzle, Action, Logic",80,8.0,Intelligent Systems,Wii U,"Jun 19, 2014",E
PUZZLE MONKEYS,"A unique block dropping puzzle game only made possible by the Wii U GamePad

Experience the addictive puzzle gameplay that takes unique advantage of the Wii U GamePad! Use the Wii U GamePad's buttons and touchscreen to manipulate and destroy falling colored blocks. Align 3 or more blocks of the same color to destroy them and initiate high scoring chains of destruction. Destroy all of the monkey blocks to advance to the the next level. Online leaderboards to see where you rank among the worlds best scores!

-Two unique modes of play
-Adjustable difficulty settings to suit your style of play
-Off TV play -Online leaderboards","Genre(s): Puzzle, Stacking",61,tbd,Log Games,Wii U,"Feb 5, 2015",E
Q.U.B.E. DIRECTOR'S CUT,"Q.U.B.E: Director's Cut is a brain-twisting first-person puzzler. Using special high-tech gloves, you manipulate the environment around you build bridges, shift walls, open new paths - in order to journey deep into a mysterious giant cube hurtling through space towards Earth and destroy it from within before it eradicates all life on our planet! This Directors Cut version contains an all new story and dialogue by the award-winning writer Rob Yescombe, and Against the Qlock time trials levels that will test your puzzle-solving skills as well as your speed and adaptability.
- Story by the award-winning Rob Yescombe
- Challenging and unusual puzzles
- New time-trial mode with 10 levels
- Brand new original music score","Genre(s): Miscellaneous, Puzzle, Action, Logic",68,6.9,Toxic Games,Wii U,"Sep 10, 2015",T
QUADCOPTER PILOT CHALLENGE,"Are you the top quadcopter pilot? Test yourself in over 200 challenges.

Take flight and prove yourself in over 200 challenges across seven very different activities in this quadcopter flight simulator. Fly through rings, pop balloons, shoot targets, chase robotic sheep and much more.

Challenge the flight academy mode to improve the stats on your licence card and unlock new challenge categories. Then take on each challenge one by one to earn medals.

Learn to master the controls, make good use of the first person camera view and test your skills across three difficulty modes.

Good luck pilot!","Genre(s): Simulation, Flight, Civilian",N/A,tbd,TACS Games,Wii U,"Jul 2, 2015",E
QUEEN'S GARDEN,"In a barren kingdom set atop a hill, there lived a king and queen, who likely live there still. The king was a caring man who loved to please his queen, his plan was to grow a garden bigger than there had ever been. You will cultivate a sea of bloom, fill the air with the breath of roses. From barren land to blossom, a sweet bouquet to royal noses. A perennial job for a seasoned grower - a garden for royalty. Apply within to serve the queen and be ever rewarded for your loyalty!","Genre(s): Action, Puzzle, General, Matching",N/A,tbd,Seven Sails,Wii U,"May 12, 2016",E
QUEST OF DUNGEONS,"Quest of Dungeons is a turn based dungeon crawler game, a roguelike featuring a good old 16-bit retro artistic look. An evil Dark Lord has stolen all the light, so your mission is to enter his lair and defeat him. By playing as either a Warrior, a Wizard, a Assassin or a Shaman you have to traverse dungeons, defeat enemies and loot everything you can in order to survive. You can learn new skills in Tomes you find along the way and buy/sell items at shops. The entire game is procedural so you won't find items/enemies in the same place each time you play. Features Procedural dungeons Procedural weapons Boss encounters Quests 4 Difficulty levels Permadeath - Once you die, game over man, game over! Shop - buy and sell items/weapons Leaderboards - compare your Adventure points with the community","Genre(s): Role-Playing, Roguelike",N/A,tbd,Upfall Studios,Wii U,"Sep 29, 2016",T
RABBIDS LAND,"Rabbids have a lot on their plate: princess castle, the pirate boat, haunted house, tunnel of love, roller coaster…there are over 20 + attractions waiting to be invaded!","Genre(s): Miscellaneous, Party, Party, Party / Minigame",52,5.7,Ubisoft Paris,Wii U,"Nov 18, 2012",N/A
RACE THE SUN,"You are a solar-powered craft. The sun is your death timer. Hurtle towards the sunset at breakneck speed in a futile race against time.

You are a solar-powered craft. The sun is your death timer. Hurtle towards the sunset at breakneck speed in a futile race against time. Race The Sun is inspired by arcade games of the past with a focus on high scores, short game sessions, and a sense of pure fun mingled with a nerve-wracking tension. The rules are simple: don't crash, stay in the light, and don't slow down! This is a cross-save, cross-buy title.","Genre(s): Action, Racing, General, Arcade, Futuristic",78,8.0,Flippfly,Wii U,"Oct 8, 2015",N/A
RADIANTFLUX: HYPERFRACTAL,"It's time to penetrate some software firewalls and hack some HYPERFRACTALS.

Data-fractal hyper structures are the new storage medium favoured by big companies. You are a neo-hacker, a new breed of bedroom fract-breaker, and these data-structures are your playground. After receiving an unusual email instructing you to hack your own homepage you discover a hidden world that will take you through the hack-zone and deep into the dark-web to yield untold riches in lost and forbidden softwares.

So power up your aesthetically pleasing hackOS of choice and download the latest forbidden tools. It's time to penetrate some software firewalls and hack some HYPERFRACTALS.","Genre(s): Miscellaneous, Adventure, General",59,tbd,TACS Games,Wii U,"Dec 22, 2016",T
RAINBOW SNAKE,"Rainbow Snake Is A Beautiful Classic Game

Eating Food, Snake Painted In Different Colors. Collect a colorful snake and avoid the green walls. Over time, the snake is gaining speed!

- Simple Game Mechanics
- You can die when you hit the wall and you can't eat yourself
- The snake is gaining speed, be more careful","Genre(s): Action, General",N/A,tbd,RandomSpin,Wii U,"May 3, 2018",E
RAKOO & FRIENDS,"In his frantic race for survival, Rakoo embarks on a fantastic adventure in a world that’s as wild and beautiful as it is dangerous. Rakoo & Friends is an original adventure running game that’s full of humour with over 45 levels to discover.","Genre(s): Action, General",54,tbd,Moving Player,Wii U,"Oct 15, 2015",N/A
RAPALA PRO BASS FISHING,"Rapala Pro Bass Fishing pits players against real-life fishing pros on top freshwater lakes across North America - only the finest techniques and equipment will determine who is the best of the best. For the first time ever in a fishing game, the competition is set up in a professional tournament structure and the action is presented as a live TV event with announcers (including Barry Brueland, the voice of InFisherman TV), live updates, competitive leader boards, analysis, and heart-pounding final weigh-ins. The competition gets tough as you fish through over 20 tournament events on your quest for the season trophy.","Genre(s): Sports, Individual, Nature, Fishing, Fishing",N/A,3.4,FUN Labs,Wii U,"Dec 4, 2012",N/A
RAYMAN LEGENDS,"Rayman, Globox, and the Teensies are off wandering through an enchanted forest when they discover a mysterious tent filled with a series of captivating paintings. As they look more closely, they notice each painting seems to tell the story of a mythical world. While focusing on a painting that shows a medieval land, they are suddenly sucked into the painting, entering the world, and the adventure begins. The gang must run, jump and fight their way through each world to save the day and discover the secrets of every legendary painting. Rayman Legends takes full advantage of the Wii U and its new GamePad’s capabilities. Use the touch screen to take out enemies, manipulate platforms, cut ropes to clear a path and much more. With the gyroscope technology, you can move rotating platform and there are many more surprises to come.","Genre(s): Action, Platformer, Platformer, 2D, 2D",92,8.7,Ubisoft Montpellier,Wii U,"Sep 3, 2013",Stadia
RAYMAN LEGENDS CHALLENGES APP,"The Rayman Legends Challenges App allows users to compete against players from around the globe in daily and weekly challenges. Jump in and play challenges on several different maps, including the exclusive Wii U level Murfy's Dungeon.","Genre(s): Action, Miscellaneous, Platformer, General, Platformer, 2D, 2D",N/A,7.0,Ubisoft,Wii U,"Apr 25, 2013",N/A
RED RIDING HOOD,"An ageless tale. Choose your own path. A new adventure! Immersive story with amusing dialogue.

Brave Rock Game's Red Riding Hood is viewable via the Wii U Gamepad. Meet Maisie, a young child that is well liked by everyone. After hearing her Grandmother is ill, Maisie prepares to visit her. She dons her favorite scarlet cloak and becomes Red Riding Hood. Journey with her to experience breathtaking visuals and an immersive audio experience. Make a life alternating decision that will affect the flow of the story. Experience the dangers and the exciting of the world of Red Riding Hood.","Genre(s): Miscellaneous, Edutainment",N/A,tbd,Brave Rock Games,Wii U,"Oct 2, 2014",N/A
REGINA & MAC,"Join the macaw Regina and the tyrannosaurus Mac on their adventure as they try to escape a lifeless research lab. The only way out? To find the golden Floppy discs on which the memory of the lab's computer system U64 is stored so that it can help the duo to find an exit. Regina & Mac is a 3D platformer that stands in the tradition of the classics from the late 90s and offers a fair challenge even for genre aficionados.

- Venture through nine expansive, yet compact worlds with ten golden Floppies each.
- Tackle the tasks in your order. You are free to explore the lab and its levels and choose the order in which you want to collect the Floppies.
- Exploration, Platforming and Puzzle solving await.
- An ever-expanding move set keeps the experience fresh from start to finish.
- Featuring visuals reminiscent of the early 3D days at 60 frames per seconds. Relive the atmosphere of yesteryear without sacrificing comfort.","Genre(s): Action, General, Platformer, 3D",N/A,tbd,Diplodocus Games,Wii U,"Jan 16, 2020",E
REPLAY: VHS IS NOT DEAD,"REPLAY is a platform game in which you manipulate time.

REPLAY: VHS IS NOT DEAD is a platform game in which you control time in a brand new way. Control up to 5 different characters and synchronize their actions to complete each level.

Take on the role of film director and travel through several humorous movies in REPLAY: VHS IS NOT DEAD!

Each level is full of surprises and will have you racking your brains. Are you ready? Then... Silence on the set... Camera... Action!

-Accessible gameplay: In REPLAY: VHS IS NOT DEAD, you cannot lose. Don't like a scene? Cut! Take two!
-Game duration: Over 70 levels in 4 different film universes, medals, costumes, hidden keys...
-Retro look: 80s-style artwork and a soundtrack worthy of the great Hollywood classics.","Genre(s): Action, Platformer, 2D",79,tbd,Team Replay,Wii U,"Feb 25, 2016",N/A
REPTILIAN REBELLION,"Choose between 10 cute characters with unique gameplay, and encounter lots of different reptilians, vehicles and items. Don't let reptilians rule the world!

The Reptilian Rebellion has just started. Wait, don't you know what reptilians are? There are thousands of these green lizard-men living amongst us, but now they have become too dangerous.

Choose between 10 cute characters with unique gameplay, and encounter lots of different reptilians, vehicles and items. Don't let reptilians rule the world!","Genre(s): Action, Arcade",N/A,tbd,Herrero,Wii U,"Jul 14, 2016",N/A
RESIDENT EVIL: REVELATIONS,Resident Evil: Revelations tells the story of what happens between Resident Evil 4 and Resident Evil 5.,"Genre(s): Action Adventure, Horror, Horror, Survival",80,7.9,Capcom,Wii U,"May 21, 2013",M
RETRO ROAD RUMBLE,"Fast Paced, Head to Head Racing Action

Retro Road Rumble is an arcade-style game that offers the same experience that can be found in the classic tabletop arcade machines. Two challengers race head-to-head by taking either side of the Wii U GamePad to control their cars. Or, one player can race against the clock and strive to get the high score. With 8 fast-paced levels, each with unique events and environs, along with a day/night setting, no two matches will ever be the same. Retro Road Rumble truly gives players the chance to have the type of one of a kind experience that only the Wii U can offer!","Genre(s): Action, Arcade",N/A,tbd,Sketchy Coyote Interactive LLC,Wii U,"Oct 20, 2016",N/A
REVENANT SAGA,"Experience stunning 3D battles and find the truth beyond revenge! After being turned into an immortal being known as a 'Revenant' and learning of the existence of a demon within him, Albert sets out on a journey to make the person who did this to him pay with their very life. However, as he runs into others along the way dealing with their own figurative demons, what is the answer he finds...?","Genre(s): Role-Playing, General, Japanese-Style",N/A,tbd,Kemco,Wii U,"Jul 6, 2017",N/A
RISE OF THE GUARDIANS,"Rise of the Guardians is an adventure that tells the story of a group of heroes, each with extraordinary abilities.","Genre(s): Adventure, General, General",48,4.2,Torus Games,Wii U,"Nov 20, 2012",N/A
ROCK 'N RACING GRAND PRIX,"Get ready for some speed. Off Road races with your friends and family!

Rock 'N Racing Grand Prix gives you the fastest, most exciting races. You can evolve your car, improving the engine, brakes, tires and more until you've achieved the perfect evolution to win the Championship!

Online leader board where you can compare your best times with those of your friends and players from around the world.

Features:
-Wide variety of tracks.
-Multi-player with 4 players.
-Races with 10 opponents.
-Realistic driving physics.
-Lots of Rock 'N Roll music.
-Non-TV mode using the GamePad.","Genre(s): Racing, Arcade, Other, Automobile",N/A,tbd,EnjoyUp Games,Wii U,"Sep 15, 2016",E
ROCK 'N RACING OFF ROAD,"Rock'N Racing Off Road offers the most entertaining and exciting races, with loads of skids, crashes and amazing jumps. You will have several modes of play, such as Cup mode, time trial and multi-player with the option of up to 5 Players at a time.","Genre(s): Driving, Racing, Arcade, Automobile",39,2.4,EnjoyUp Games,Wii U,"Jan 19, 2015",N/A
ROCK 'N RACING OFF ROAD DX,"Get ready to enjoy Off Road races with your friends and family!

Rock'N Racing Off Road DX offers the most entertaining and exciting races, with loads of skids, crashes and amazing jumps. You will have several modes of play, such as Cup mode, time trial and multi-player with the option of up to 5 Players at a time.

Online ranking table where you can compare your best times with friends and

players from around the world.

Features:

-Wide variety of tracks.
-Multi-player with 5 players!
-Realistic physics for driving, jumps and crashes.
-Off-TV Play using the Wii U GamePad.
-Loads of Rock'N Roll music.","Genre(s): Racing, Arcade, Automobile",N/A,tbd,EnjoyUp Games,Wii U,"Sep 17, 2015",N/A
ROCK ZOMBIE,"What would happen if a concert of a female rock band was invaded by a horde of zombies?

The answer to that question can be found in this videogame which combines both, classic gameplay from the Arcade Golden Age with modern 3D graphics.

Features:
-20 action-packed levels in which you will fight against all kinds of enemies, ride a motorbike, drive cars and much more.
-An amazing story told through 300 comic strips between the action scenes.
-Three characters to choose from: Zoe, Sasha and Crystal.
-A variety of weapons, outfits, concept arts and collectable material to unlock in the zombie museum.
-Sound track that combines Hard Rock, Nu Metal and Alternative Rock to take you into a dark, rainy street atmosphere.
-Off-TV mode.","Genre(s): Action, General, Beat-'Em-Up, 2D",50,tbd,Quaternion Studio,Wii U,"Oct 30, 2014",N/A
RODEA THE SKY SOLDIER,"A thousand years ago, Emperor Geardo of the Naga Empire sent an army of machine soldiers to invade the sky kingdom of Garuda. Thanks to the efforts of Princess Cecilia and Rodea, a machine soldier who promised to protect Garuda, Emperor Geardo's assault was thwarted. In present day, a spirited inventor named Ion discovers an abandoned robot that has fallen into disrepair in the heart of a scorching desert. Upon completing her repairs, the robot stirs to life and reveals itself to be none other than Rodea. Stunned to find himself in the future, Rodea learns that the Naga Empire is no more and that Garuda has known peace for a thousand years. But this peace was not meant to last, for the forces of Naga have returned to wage war against Garuda. Remembering the promise he made 1,000 years ago, Rodea takes to the skies to defend Garuda from the Naga Empire once again. [NIS America]","Genre(s): Action, Platformer, 3D",45,6.5,Prope,Wii U,"Nov 10, 2015",N/A
RORRIM,"Exclusive to the Wii U, Rorrim is a puzzle/maze game suitable for all ages. Help the princess escape the dungeon both in the mirror world and the real one. Use both the Wii U GamePad and the TV to see both realities at the same time. Collect Miiverse stamps and post from within the game!","Genre(s): Puzzle, Action",N/A,tbd,Nitrolic Games,Wii U,"Sep 8, 2016",N/A
ROVING ROGUE,"Jumping against the clock, you must fight tank knights, Goblin archers, obsessed ghosts, demented wizards and other evil forces to get out of the crumbling castle and find your way back to… err… to wherever you came from.","Genre(s): Action, Platformer, 2D",56,7.3,Padaone Games,Wii U,"Jul 2, 2015",N/A
RTO,"Your team has been spread out, enemies are approaching rapidly. It's only a matter of time until it's all over.

The enemy has struck. They approach rapidly. Your team is outnumbered and low on ammo. It's only a matter of time until it's all over.

Take control of a six man team and fight your way through multiple levels with the odds against you.

RTO is a side scrolling FPS survival horror game with permadeath.","Genre(s): Action Adventure, Survival",N/A,tbd,nuGAME,Wii U,"Dec 7, 2017",E10+
RTO 2,"RTO 2 is a side scrolling first person shooter with elements from the survival horror genre.

Take control of a 6-man team through four episodes and do your best to survive and complete your mission.

RTO 2 features randomly generated levels and permadeath. It will pitch you up against hordes of enemies and test your survival skills.","Genre(s): Action Adventure, Survival",N/A,tbd,nuGAME,Wii U,"Mar 1, 2018",E10+
RUBIK'S CUBE,"The official Rubik's Cube game is here!

Play anywhere, anytime on the most authentic digital representation of the Rubik's Cube available. Rubik's Cube is a 3-D combination puzzle invented in 1974 by Hungarian sculptor and professor of architecture Ernő Rubik.

Game Features:

-Intuitive touch controls
-Cube 2x2x2 and Cube 3x3x3
-Solver
-Camera Capture
-Internet rankings","Genre(s): Puzzle, Logic",N/A,tbd,Cypronia,Wii U,"Jun 23, 2016",N/A
RUN RUN AND DIE,"Run Run and Die is an atypical, mad-capped runner game in which you must escape from a complex through 24 levels filled with spikes, bombs, robots and impossible jumps. You are a penguin that has woken up in a dark laboratory. How did you get there? Who is behind all of this?

-Very easy controls - simply press a button or use the touch screen
-24 wicked levels filled with traps that will put your skills to the test
-Some levels are a tribute to old gaming consoles
-Comic book-style illustrations will tell the story between levels","Genre(s): Action, Platformer, 2D",N/A,tbd,EnjoyUp Games,Wii U,"Jun 16, 2016",E
RUNBOW,Runbow is a fast-paced action party game with a novel color mechanic: Up-to nine players race against each other as platforms and obstacles appear and disappear when the background changes vibrant colors.,"Genre(s): Action, General, Platformer, 2D",82,7.8,13AM Games,Wii U,"Aug 27, 2015",E
RUSH,Rush is a unique 3D puzzle game.,"Genre(s): Miscellaneous, Puzzle, General",77,7.5,Two Tribes,Wii U,"Dec 12, 2013",N/A
