title,description,genres,meta_score,user_score,developer,platform,release_date,rating
FREAKY FLYERS,"Freaky Flyers takes you into the air for fast-and-furious racing with an interesting cast of animated characters. You'll either play as or encounter more than a dozen characters including an American hero, a female bandit from south of the border, and a mellow ambassador of tropical paradise. Explore, adventure, and dogfight in the skies over Danger Island, Haunted Transylvania, and Roaring Chicago. Pirates, haunted castles, and mob bosses all lie ahead of you--are you skilled enough to overcome these dangers?","Genre(s): Driving, Racing, Kart",69,6.5,Midway,N/A,"Aug 8, 2003",T
FREEDOM FIGHTERS,"With fierce conflict unfolding in the streets of America, it's your patriotic duty to fight back. Take on the role of Christopher Stone, and evolve from an average New Yorker into a fearless patriot who recruits and leads an army of freedom fighters in the streets of New York City. Freedom Fighters combines the depth of a squad-based game with the intensity of an action-packed war game, all of which unfolds in the streets, subways, and buildings of a modern-day urban battleground.","Genre(s): Action, Shooter, Third-Person, Tactical, Modern",83,7.4,Io Interactive,N/A,"Oct 1, 2003",T
FREEKSTYLE,"Picture flying through rugged terrain performing massive jumps at more than 70 mph, hitting a 40-foot jump at the ledge of a 200-foot cliff, and pulling off a backflip, a Tsunami, and a 360 all before you land. In Freekstyle, you can perform these tricks on nine different tracks. Choose from any of eight different riders with their own unique attitude and style, and then fly high in Circuit, Race, Freestyle, and Freeride game modes. If this sounds like your idea of a good time, then you're ready for the extreme lifestyle of motoX racing.","Genre(s): Driving, Racing, Motorcycle, Motocross",78,8.5,Page 44 Studios,N/A,"Sep 5, 2002",E
FREESTYLE METALX,"Freestyle Metal X unleashes anarchy with the freedom to do what you want, when you want. Break windows, run over people, ride where you normally can't ride--and get away with it. With a variety of stunt combinations, Freestyle Metal X encourages you to push the envelope with psychotic tricks in freestyle environments full of challenges and side events. A sizable dose of insanity will help you perform stunts on the tops of buildings, jump over the Vegas Strip, or shoot yourself out of a cannon onto the Marina streets.","Genre(s): Driving, Racing, Motorcycle, Motocross",70,8.5,Deibus Studios,N/A,"Sep 12, 2003",T
FREESTYLE STREET SOCCER,"Freestyle Street Soccer focuses on 10 individual gangs--all based on the different styles, fashions, and cultures found in the concrete jungle. These teams fiercely compete for each other's turf with the ultimate goal to gain control of the whole city. You'll join the battle as one of 40 players with individual catchphrases, plus trick, combo, and special moves. As you conquer the challenges in five game modes, remember--on the streets, it's just as important to look cool as it is to score goals.","Genre(s): Sports, Traditional, Soccer, Arcade",48,8.0,Gusto Games,N/A,"Mar 25, 2004",T
FROGGER BEYOND,"Hop into the latest addition to the Frogger franchise with Frogger Beyond, a new adventure that takes you through eight expansive worlds. As the amphibious hero, Frogger, you'll encounter a wide range of enemies, obstacles, and new challenges. This time, you can snowboard ice-covered mountains, travel through lava caverns, and navigate the depths of outer space. Frogger Beyond revives the series with 40 new enemies, new frog abilities, and hidden areas and power-ups.","Genre(s): Action, Platformer, 3D",60,7.2,Konami,N/A,"Dec 6, 2002",E
FROGGER'S ADVENTURES: THE RESCUE,"Frogger's Adventures: The Rescue goes beyond Firefly Swamp and brings a multiplayer mode to Frogger fans. The series' hop-'n'-dodge gameplay returns as Frogger travels across seven diverse worlds with more than 25 levels. Each of these worlds includes mysterious clues, challenging puzzles, and menacing enemies to slow down your progress. Don't rest until you conquer the wide range of miniquests and side stories or until you dominate three of your friends in multiplayer mode.","Genre(s): Action, Platformer, 3D",61,6.4,Konami,N/A,"Oct 31, 2003",E
FROGGER: ANCIENT SHADOW,"Frogger is Back to His Classic Beginnings. His home of Firefly Swamp is being overrun by Dr. Wani and his evil plans. Join Frogger in his latest adventure as he explores seven different worlds and tries to restore order to his beloved swamp. Features classic, addictive ""hop and dodge"" gameplay. Mini games with up to 4 players on all platforms. Over 30 levels of play. Wide range of character moves, such as the double jump, tongue grab, and more. Special bonus - orignial 1981 Frogger arcade game included on all platforms.","Genre(s): Action, Platformer, 3D",54,7.7,Hudson Soft,N/A,"Sep 27, 2005",E
FROM RUSSIA WITH LOVE,"Inspired by the 1963 movie of the same name, From Russia with Love lets you play as the classic James Bond as portrayed by Sean Connery. You can drive in classic cars and use upgradeable weapons and gadgetry to complete the game's nonlinear missions. From Russia with Love also lets you invest in and upgrade your character to customize his performance.","Genre(s): Action Adventure, Modern",70,8.7,Electronic Arts,N/A,"Nov 15, 2005",T
FUTURE TACTICS: THE UPRISING,"Welcome to the future--a place where creatures have forced humans to live in squalor, battling their overlords and waxing nostalgic for better days. Now, a young boy named Low, his sister, and a collection of fighters find themselves as mankind's only hope for blasting the creatures back to where they came from. You must guide this ragtag team of survivors through 19 levels of tactical combat while upgrading them with powerful weapons. In Battle mode, you can take on a friend in tactical warfare--complete with customizable handicaps, power-ups, and victory conditions.","Genre(s): Strategy, Turn-Based, Sci-Fi",63,tbd,Zed Two Limited,N/A,"May 10, 2004",T
GAUNTLET: DARK LEGACY,"Gauntlet's hack-and-slash gameplay continues in Gauntlet: Dark Legacy. You and up to three of your friends must work as a team through eight dangerous worlds. As one of eight different characters, you'll vanquish creatures, evade traps, and search for treasure. Character-based power attacks, magic potions, new power-ups, and combination moves add to the mayhem. The game save system allows players to transfer evolving characters from their own machine to a friend's to take on the dungeon together.","Genre(s): Action, Beat-'Em-Up",60,8.6,Midway,N/A,"Mar 6, 2002",N/A
GEIST,"As a spectral operative, you must search for your physical body, which is mysteriously being kept alive somewhere in an expansive complex. While exploring, you must collect the energies of indigenous spirits to help unravel a mystery and build your own power. You can possess a variety of creatures from human soldiers to dogs. You'll see the world in different ways as you travel through cracks, interfere with electronics, move objects, and more. Be careful--while some spirits are helpful, others are not. Defeat evil spirits with an array of weapons, equipment, and skills.","Genre(s): Action, Shooter, First-Person, Sci-Fi",66,8.2,n-Space,N/A,"Aug 15, 2005",M
GLADIUS,"The darkness of the Great War has passed, and the lands of Gladius are peaceful once more. Now combat takes place only in the gladiator arenas, where schools from around the world compete for the title of Imperial Champions. Follow the grand saga of two young heroes, Ursula and Valens, as they recruit and train a team of warriors and compete in the gladiator games. Battle with deadly weapons and powerful magic as you learn vital combat tactics and enhance your own characters.","Genre(s): Strategy, Turn-Based, Fantasy",82,7.9,LucasArts,N/A,"Nov 3, 2003",T
GO! GO! HYPERGRIND,"SPUMCO is holding auditions for an upcoming action feature called Hypergrind, in which the main character will be an animated skateboarder capable of performing wild tricks. As the character of your choice, you'll enroll in SPUMCO's newly founded stunt school where you'll compete against other outrageous characters while pulling off fantastic tricks on eight movie sets. The one to graduate at the top of the class earns the right to star in the upcoming show. How well you perform during the audition process and in stunt school will determine how lucrative a contract you're offered.","Genre(s): Sports, Alternative, Skateboarding",67,5.8,Poponchi,N/A,"Nov 18, 2003",T
GOBLIN COMMANDER: UNLEASH THE HORDE,"Goblin Commander: Unleash the Horde calls upon your skill and courage to destroy the enemy, pillage the enclaves, and scorch the earth. With a horde of specialized goblin warriors at your command, you can wage war in single-player and multiplayer modes. Design a custom army from over 25 different goblins with melee, ranged, elemental, acid, and magical combat specialties. You can even take direct control of giant titans, powerful turrets, and battle-ready vehicles to cause reckless mayhem across the lands.","Genre(s): Strategy, Real-Time, Fantasy",71,8.7,Jaleco Entertainment,N/A,"Dec 16, 2003",T
GODZILLA: DESTROY ALL MONSTERS MELEE,"Legendary monsters battle among Earth's cities to determine the planet's fate. In Godzilla: Destroy All Monsters Melee, you can play as Godzilla or any of his longtime rivals as they fight hand-to-hand, at close range, and with special moves. Each massive beast has different physical attributes and special projectile weapons. You'll fight in cities such as Tokyo and San Francisco--all featuring real building destruction and physics. For multiplayer fighting mayhem, you can bring three of your friends into the battle.","Genre(s): Action, Fighting, 3D",73,7.4,"Pipeworks Software, Inc.",N/A,"Oct 8, 2002",T
GOLDENEYE: ROGUE AGENT,"Why save the world when you can rule it? GoldenEye: Rogue Agent transports you to the dark side of the Bond universe as an aspiring 00 agent dismissed from MI6 for reckless brutality. You can customize and upgrade your villain persona and wreak havoc as you make your unrelenting rise through the ranks. You'll cross paths with such legendary allies and enemies as Oddjob, Scaramanga, Xenia Onatopp, and Pussy Galore on worldwide missions of vengeance and demolition. GoldenEye: Rogue Agent integrates single-player and multiplayer split-screen across all game modes.","Genre(s): Action, Shooter, First-Person, Modern",60,6.6,EA LA,N/A,"Nov 22, 2004",T
GOTCHA FORCE,"The lid to the toy box has blown off its hinges and the toys are ready to rumble. It's toy versus toy in this over-the-top 3D action shooter. You can create your own fighting force with over 100 unique characters. Up to four players can battle for control in four-player battle mode or two against two. Play against your friends or work together to defeat your evil foes. For more characters, you can trade with your teammate to assemble a powerful unit and roll on to victory.","Genre(s): Action, Shooter, Third-Person, Sci-Fi",56,8.6,Capcom,N/A,"Dec 3, 2003",E
GROOVERIDER SLOT CAR THUNDER,"Slot car racing isn't just for kids anymore. Set in a fantasy penthouse, Grooverider: Slot Car Thunder lets you experience quick lane changes, 360-degree loops, and crazy twists and turns on 20 slot car tracks. If you're a smart racer, you'll be sure to grab extra power-ups for a boost or blasting power. If you're not, then the tracks' spikes, mines, and other booby traps will surely be your downfall. In single- or multiplayer modes, you can get behind the wheel of any racecar, ranging from 1920s British cars to American stock cars.","Genre(s): Driving, Racing, Arcade",49,8.3,King of the Jungle,N/A,"Sep 28, 2003",N/A
GUN,"You can experience the lawless Wild West as gunslinger Colton White in the action title Gun. Traverse an expansive world where you'll encounter outlaws, Native Americans, corrupt lawmen, and army psychopaths. You can assault a fort, hunt for bounties, and upgrade your equipment as you battle through a variety of gameplay styles. Gun also features a story written by Hollywood script writer Randall Jahnson.","Genre(s): Action Adventure, Historic",77,8.4,Neversoft Entertainment,N/A,"Nov 8, 2005",M
HAPPY FEET,"Step into Mumble's Happy Feet as you belly-sled, dance and swim through Antarctica on an amazing adventure!","Genre(s): Adventure, General",N/A,7.8,Artificial Mind and Movement,N/A,"Nov 14, 2006",E
HARRY POTTER AND THE CHAMBER OF SECRETS,"Be Harry Potter in a new adventure with more magic, friends, and danger. In his sophomore year at Hogwarts School of Witchcraft and Wizardry, Harry stumbles upon a dark chapter in the school's past. In an effort to confront the powers at the heart of the Chamber of Secrets, you'll learn new spells, undertake new quests, make new friends, and challenge new adversaries. Do you dare take the chance that you might face the evil Lord Voldemort again?","Genre(s): Action Adventure, Fantasy",77,8.1,Eurocom Entertainment Software,N/A,"Nov 14, 2002",E
HARRY POTTER AND THE GOBLET OF FIRE,"Harry, Ron, and Hermione are back in Harry Potter and the Goblet of Fire, a game based on J.K. Rowling's fourth book. The game follows Harry, the wizard-in-training, as he confronts a fire-breathing dragon, rescues friends from the icy depths of the Black Lake, and navigates the twisting corridors of a maze. As Harry, Ron, or Hermione, you can cast a variety of spells in both single-player and cooperative modes.","Genre(s): Action Adventure, Fantasy",69,5.2,Electronic Arts,N/A,"Nov 8, 2005",E10+
HARRY POTTER AND THE PRISONER OF AZKABAN,"The Dementors are coming, and this time Harry needs his friends. From the opening scene on the Hogwarts Express to the climatic finale on the shore of the great lake at Hogwarts, Harry Potter and the Prisoner of Azkaban immerses you in the world of Harry Potter. As Harry, Ron, and Hermione, you'll face the dreaded Azkaban guards, fly the Hippogriff around towers, and explore Hogwarts with the Marauder's Map. Learn spells that allow you to freeze creatures, control dragons, and conjure a Patronus. New two-player minigames include Flying Seahorse Fishing and Dueling Club minigames.","Genre(s): Action Adventure, Fantasy",67,7.7,EA Games,N/A,"Jun 2, 2004",E
HARRY POTTER AND THE SORCERER'S STONE,"Leave the nonmagical world behind and enroll in Hogwarts School of Witchcraft and Wizardry in Harry Potter and The Sorcerer's Stone. As Harry Potter, you will hone your magical skills and advance through three terms of study during Harry's first year at Hogwarts. Each term will challenge you to meet a number of objectives, such as collecting and mixing potions with Professor Snape or piloting a flying broom through the Forbidden Forest in search of Neville Longbottom's Remembrall. In order to pass the first year of study, players must complete over 29 different objectives, while avoiding enemies and obstacles.","Genre(s): Action Adventure, Fantasy",62,7.3,Warthog,N/A,"Dec 9, 2003",E
HARRY POTTER: QUIDDITCH WORLD CUP,"Take to the air in a game that allows players to fully experience the magical speed, power, and competition of Quidditch, the favorite sport of witches and wizards. In Harry Potter: Quidditch World Cup, you'll experience the full complexity and exciting challenge of Quidditch, which involves two teams of seven players who fly on broomsticks, playing four balls simultaneously. You control every position on a team, including three Chasers who try to score with the Quaffle, two Beaters who control the dangerous Bludgers, the Keeper who protects the goal, and the Seeker who chases the elusive Golden Snitch that must be caught to end the match.","Genre(s): Sports, Alternative, Other",68,8.1,Electronic Arts,N/A,"Oct 28, 2003",E
HARVEST MOON: A WONDERFUL LIFE,"Harvest Moon: A Wonderful Life will span a lifetime on the farm and follow the drama that goes with it. Not only must you build and successfully run a farm, but you must also build a successful life with family and friends! This new Harvest Moon experience will take the best qualities of the series and add more...more animals, more vegetables and more drama! What sort of life will you live?","Genre(s): Role-Playing, Console-style RPG",79,8.5,Marvelous,N/A,"Mar 16, 2004",E
HARVEST MOON: ANOTHER WONDERFUL LIFE,"Live the simple life in quaint Forget-Me-Not Valley in Harvest Moon: Another Wonderful Life. This game is similar to the original Harvest Moon: A Wonderful Life, but now you can play as a girl who has left the city to pursue a life on the farm. You'll take part in growing crops, managing livestock, finding a husband, and raising children. The game contains six chapters that span your life and reflect the decisions that you have made along the way.","Genre(s): Role-Playing, Console-style RPG",70,8.6,Marvelous,N/A,"Jul 26, 2005",E
HARVEST MOON: MAGICAL MELODY,"Harvest Moon: Magical Melody features plenty of crops, a variety of animals to care for, tons of festivals to participate in and loads of events to create a fun and entertaining game play experience. Play as either a boy or girl: Each gender has 10 potential spouses. Compete against a rival farmer; Your productivity will be judged on a daily basis against that of your rival's...you will also compete against your rival in the festivals. Cultivate a wide variety of crops and trees. Raise cows, sheep, horses and chickens. Harvest Moon: Magical Melody offers 4-player minigames. Purchase different plots of land and expand your farm by building various extensions. The Harvest Goddess has turned to stone and the Harvest Sprites need your help to bring her back. You need to collect Musical Notes throughout the game in hopes of restoring her to her former self. There are 100 Musical Notes in the game and to collect the notes you must do a variety of different tasks, such as shipping a certain number of items, winning a festival or making friends with the wild animals found around your farm. Only by collecting a certain number of notes will the Harvest Goddess come back.","Genre(s): Strategy, Breeding/Constructing",83,8.5,Marvelous,N/A,"Mar 28, 2006",E
HELLO KITTY: ROLLER RESCUE,"The lovable Sanrio character Hello Kitty has made her way onto the GameCube in a new adventure game. In Hello Kitty: Roller Rescue, you'll explore Hello Kitty's 3D world and encounter a variety of characters, villains, and puzzles. You'll interact with more than 20 Sanrio characters that can help you battle enemies.","Genre(s): Action Adventure, Fantasy",64,7.2,Xpec,N/A,"Aug 16, 2005",E
HITMAN 2: SILENT ASSASSIN,"The sequel to Hitman forces a retired assassin back into action by treason. Visit the dark recesses of the world corrupted by crime, greed, degradation, and dishonor. Your contracts will take you to exotic locations around the globe including Sicily, St. Petersburg, Japan, Malaysia, and India. A diverse arsenal of equipment, from armor-piercing rifles and explosives to chloroform and poison darts, are at your disposal. Stalk and eliminate your targets up close and personal, in either first- or third-person perspectives. You must decide whether to use stealth or aggression, but be careful--you'll have to deal with the consequences.","Genre(s): Action Adventure, Modern",83,7.4,Io Interactive,N/A,"Jun 19, 2003",M
HOME RUN KING,"From the first pitch on Opening Day to the final out of the World Series, Home Run KING brings all the fun and excitement of Major League Baseball to the Nintendo GameCube.","Genre(s): Sports, Traditional, Baseball, Sim",66,7.5,Wow Entertainment,N/A,"Mar 18, 2002",E
HOT WHEELS VELOCITY X,"Can you handle a typical Hot Wheels day filled with criminal racing gangs, huge loops, fast speeds, brutal crashes, and an arsenal of weapons? Hot Wheels Velocity X tests your driving skills in dangerous missions spanning five destructible levels. You must do whatever it takes to complete the missions--speed through loops, pull off wild stunts, catch big air off a jump, drive up walls and buildings, find hidden shortcuts, or simply just run your opponents off the road.","Genre(s): Driving, Racing, Kart",55,6.7,Beyond Games,N/A,"Nov 12, 2002",E
HOT WHEELS WORLD RACE,"Welcome to a world where life revolves around the Hot Wheels World Race circuit--a series of races involving treacherous jumps, challenging competition, and death-defying loops. This is the life you've chosen and you'll need a good team and a dependable Hot Wheels car to survive. When you're ready, you'll tear up the tracks, jump to extreme heights, and collect pickups to trigger shortcuts. Becoming champion of the Hot Wheels tracks won't be easy, but you can always practice with a friend in head-to-head races.","Genre(s): Driving, Racing, Futuristic",59,7.4,Climax Group,N/A,"Oct 31, 2003",E
HULK,"The Hulk takes place one year after the events in the film, with troubled scientist Bruce Banner and his enraged alter ego, The Hulk, forced into action once again. A new villain, known as The Leader, plans to use The Hulk's gamma energy to unleash a relentless army of gamma creatures on the world, and only you can stop him. Employ the powers of stealth and logic as Bruce Banner, or command the incredible strength and fury of The Hulk. Take down your foes in fully destructible environments. The Hulk's 25 attacks can hurt your foes and can also destroy your environment.","Genre(s): Action, Beat-'Em-Up",71,6.8,Radical Entertainment,N/A,"May 27, 2003",T
HUNTER: THE RECKONING,"Set in White Wolf's World of Darkness, Hunter: The Reckoning lets you take the role of one of four different hunters--Deuce, a biker ex-con; Father Cortez, a prison chaplain; Kassandra, a raver chick; and Samantha, a tough ex-cop. Armed with a variety of fearsome weaponry--ranging from axes to shotguns--you'll battle it out with hordes of supernatural enemies. Intense action combined with multiplayer support brings the true spirit of Hunter: The Reckoning to life.","Genre(s): Action, Beat-'Em-Up",70,7.3,High Voltage Software,N/A,"Nov 18, 2002",M
I-NINJA,"He might be small, but he's one angry Ninja. I-Ninja stars a consummate warrior who has spent years mastering his weapons and honing his skills. Challenged by the world's most wicked villain, Master O-Dor, and his menacing army of Ranx, the young ninja must now put his skills to use. With access to multiple weapons, including shurikens, swords, blowguns, and rocket launchers, guide I-Ninja through imaginative missions, mini-quests, and a face off with a menacing 150-foot robot. There is no challenge too big or risk to great for I-Ninja.","Genre(s): Action, Platformer, 3D",77,7.7,Argonaut Games,N/A,"Dec 4, 2003",T
ICE AGE 2: THE MELTDOWN,"Their world is melting, and your Ice Age 2 The Meltdown pals need help escaping the biggest flash flood in prehistory. Swim, splash, and scurry through all the action and adventure from the new Ice Age 2 The Meltdown movie and unearth fun, laughter and surprises along the way. Play as Scrat, along with your favorite heroes from the film. Dive into a huge variety of exciting mini-games, like Sid's Slippery Sloth Slide Challenge. Journey through the amazing worlds of the Ice Age 2 The Meltdown movie... and new ones too.","Genre(s): Action, Platformer, 3D",67,7.8,Vivendi Games,N/A,"Mar 14, 2006",E10+
IKARUGA,"Battle fiercely, move swiftly, and act cleverly in a space crusade of intense firepower and hypnotic beauty. Take control of the ship Ikaruga--alter your energy field, evade epic maelstroms of fire, and terminate enemies with a devastating arsenal--all to protect an aging, exiled people. Battle the evil Horai by yourself or with a friend. This combination of manga-style storytelling and exciting arcade heroics challenges you to find the calm amid the chaos.","Genre(s): Action, Shooter, Scrolling",85,8.5,Treasure,N/A,"Apr 15, 2003",E
INTELLIVISION LIVES!,"Relive the 80's with Intellivision Lives! Play over 60 classic Intellivision games including Baseball, Astrosmash and Space Battle and several unreleased games. Each game comes with historical information, fun facts and interviews with the original developers. If that doesn't inspire nostalgia, you can also watch original Intellivision commercials and archival footage. All games are optimized for both the PS2 Dual Shock 2 and Xbox controllers. Finally, all your all-time favorite Intellivision games in one package.","Genre(s): Miscellaneous, Compilation",61,tbd,Realtime Associates,N/A,"Nov 4, 2004",E
JAMES BOND 007: AGENT UNDER FIRE,"Driven by a completely new and original storyline, James Bond 007: Agent Under Fire is a first-person action game that balances furious action and stealth tactics. An evil world organization has been replacing world leaders with their more docile clones and it's up to you to put a stop to it. As Bond, you'll encounter villains and allies, both new and familiar, detailed 3D environments, and spy-packed, fast-action gameplay. And don't worry, Q will provide you with all the innovative weapons, sophisticated spy-craft, and state-of-the-art gadgets that Bond fans expect.","Genre(s): Action, Shooter, First-Person, Modern",74,6.8,Electronic Arts,N/A,"Mar 13, 2002",T
JAMES BOND 007: EVERYTHING OR NOTHING,"Think like Bond, act like Bond, and experience an entirely new Bond adventure. James Bond, the world's greatest secret agent, returns in Everything or Nothing with new guns and gadgets, combat skills, and clever tricks--and it's up to you to put them to good use. Travel through four exciting continents including the Valley of the Kings in Egypt and the French Quarter in New Orleans. The game also features two-player co-op missions and four-player multiplayer arena modes.","Genre(s): Action, Shooter, Third-Person, Modern",84,8.4,EA Redwood Shores,N/A,"Feb 17, 2004",T
JAMES BOND 007: NIGHTFIRE,"The ultimate secret agent is back in his most dangerous adventure yet in James Bond 007: NightFire. Explore new heights and depths like never before--infiltrate towering skyscrapers, take on treacherous underwater missions, and maneuver your sleek Aston Martin V12 Vanquish through the streets of Tokyo. New state-of-the-art upgradeable gadgets and weapons and original missions--including zero-gravity assignments--will leave you shaken and stirred.","Genre(s): Action, Shooter, First-Person, Modern",80,8.6,Eurocom Entertainment Software,N/A,"Nov 18, 2002",T
JEREMY MCGRATH SUPERCROSS WORLD,"10-Time World Supercross Champion Jeremy McGrath, Freestyle MX and Supercross champ Travis Pastrana and other leading pros have returned to give you the best racing experience. Feel the power of your engines as you tackle 25 unique tracks, complete challenges and master the skills necessary to become the king of Supercross - like Jeremy himself.","Genre(s): Driving, Racing, Motorcycle, Motocross",36,5.6,Acclaim,N/A,"Feb 27, 2002",N/A
JIMMY NEUTRON BOY GENIUS,"Initiate contact with another galaxy and launch a makeshift satellite into space before breakfast. That's nothing for Jimmy Neutron, the teenage super genius whose amazing inventions often get him into heaps of trouble. This time, it's up to you to get Jimmy out of his toughest tangle. You'll go through six levels, including Jimmy's house, the Asteroids, Yolkus Underworld, Yolkus City, and Retroland. Jet around on Goddard, Jimmy's proudest invention that can turn into the Goddard Pogo, Goddard Scooter, and the Goddard Sled. Can Jimmy's get himself through this grand adventure?","Genre(s): Action, Platformer, 3D",42,5.7,Big Sky Software,N/A,"Dec 17, 2002",E
JIMMY NEUTRON: JET FUSION,"Jimmy Neutron is back, but now he's undercover as a super spy in Jimmy Neutron: Jet Fusion. The evil Professor Calamitous plots a sinister plan, and you, as Jimmy must explore dangerous and inventive worlds to stop him. To help you survive this expedition, you'll need high- tech gadgets and weapons such as the Pulse Light Ray, the Gut Buster Fan, and the Jimmy Bot. All your favorite characters from the TV show, including Sheen, Cindy, and even Miss Fowl, appear in the game.","Genre(s): Action, General",60,7.7,Krome Studios,N/A,"Sep 16, 2003",E
JUDGE DREDD: DREDD VS DEATH,"Judge Dredd: Dredd Versus Death combines weapon management, fast-paced combat, and intense multiplayer action. Based on the comic book, the game puts you in the shoes of Judge Dredd, a no-holds-barred judge who is determined to clean up the streets of the futuristic Mega-City One. Armed with an all-purpose LawGiver that features six types of ammo, you can shoot to wound, shoot to kill, or make an arrest--all while keeping an eye on your Lawmeter. Shoot an unarmed citizen, and your Lawmeter will drop; apprehend numerous criminals, and it will rise.","Genre(s): Action, Shooter, First-Person, Sci-Fi",56,tbd,Rebellion,N/A,"Mar 1, 2005",M
KAO THE KANGAROO ROUND 2,"Kao the kangaroo is on the run - he has to stop the evil hunter Barnaba, who has captured most of his friends. Starting deep in the forests of the beavers, your journey will bring you to fascinating locations like the thunder mountain, the sea land and even the lost treasure island. Lots of adventures are waiting - use a snowboard to cross the frozen ""gap of no return"", win a breath-taking speed boat race and fly on the back of your pelican friend across the sea until you reach the legendary treasure island and the hideout of Barnaba.","Genre(s): Action, Platformer, 3D",57,8.1,Tate Interactive,N/A,"Mar 29, 2006",E
KARAOKE REVOLUTION PARTY,"Now you can showcase your vocal skills in the next installment in Konami's singing series. Karaoke Revolution Party features 50 songs, new multiplayer and party modes, and EyeToy support.","Genre(s): Miscellaneous, Rhythm, Music",80,tbd,Harmonix Music Systems,N/A,"Nov 8, 2005",E10+
KELLY SLATER'S PRO SURFER,"Experience the rush of big-wave surfing and the surfer lifestyle as you search the globe for the world's best breaks. In Kelly Slater's Pro Surfer, you'll play Kelly Slater, or one of eight other surfers, in exotic locations with more than 30 challenging levels to explore. Drop down huge waves, ride barreling tubes, and pull off exciting trick combinations and signature pro moves. The game features multiple gameplay modes, including a Surf Trip where you choose your own path in search of the perfect wave.","Genre(s): Sports, Alternative, Surfing",80,8.2,Treyarch,N/A,"Sep 16, 2002",E
KILLER7,"Killer 7 chronicles the connection between two men whose intertwined paths develop into a tale of revenge and altering personas. You play as not only one man but also as his seven other personalities in a mission to stop a wave of indiscriminate violence that's plaguing the world. Each of your personalities has unique abilities--including invisibility, extra strength, superhearing, and more--that help you defeat the evil Kun Lan and his crazy soldiers.","Genre(s): Action Adventure, Modern",74,8.7,Grasshopper Manufacture,N/A,"Jul 7, 2005",M
KING ARTHUR,"Live the true story behind the epic legend of King Arthur and the Knights of the Round Table. Based on the King Arthur movie from producer Jerry Bruckheimer, the King Arthur game lets you take control of one of five heroes, including Arthur, Lancelot, and Guinevere, each with unique weapons and skills. With three modes of battle, motion-captured fighting sequences and moves, and cutscenes from the film, King Arthur re-creates the events of this legendary tale.","Genre(s): Action Adventure, Fantasy",60,tbd,Krome Studios,N/A,"Nov 18, 2004",T
KIRBY AIR RIDE,"Prepare for fast and furious racing action as Kirby hits Warpstar speed. Use simple controls to race and battle your friends in one of three hectic game modes. In Air Ride mode, you'll race to the finish line against your friends or computer-controlled competition. Top Ride mode lets up to four players race to the finish line using wild items like buzz saws, drills, and freeze fans to pester the competition. In City Trial mode, you'll race around a gigantic fantasy city in a quest to build the ideal machine to use in a random challenge that occurs after a set time limit. Don't let Kirby's cuteness fool you--Kirby Air Ride is crawling with tough challenges suitable for players of all ages.","Genre(s): Driving, Racing, Kart",61,8.2,HAL Labs,N/A,"Oct 13, 2003",E
KNOCKOUT KINGS 2003,"Knockout Kings 2003 offers big-time boxing moments, fast gameplay, and other new features. You can create countless dream matches with Muhammad Ali, Joe Frazier, Roberto Duran, and Sugar Ray Leonard, or you can stick with the current lions including Felix Trinidad, Lennox Lewis, Oscar De La Hoya, Fernando Vargas, and many others. Now you can take on opponents in single elimination tournaments with untimed fighting in an all-new mode, earn special punches during matches, and track a fighter's actions in the ring with the enhanced stat tracking system.","Genre(s): Sports, Traditional, Boxing",78,7.0,EA Sports,N/A,"Oct 9, 2002",T
LEGENDS OF WRESTLING,"Legends of Wrestling throws the greatest wrestlers into one game to find out who is the true king of kings. Wrestling superstars, including Hulk Hogan, Bret ""Hitman"" Hart, and Jerry ""The King"" Lawler, step back into the ring to deliver more body slams, piledrivers, and powerbombs to the competition. Play as authentic professional wrestlers or create your own legendary fighter, and then travel around the world to battle for wrestling's top titles. Legends of Wrestling also features customizable ring attire and new wrestler entrances.","Genre(s): Action, Fighting, Wrestling",50,6.8,Acclaim,N/A,"May 27, 2002",T
LEGENDS OF WRESTLING II,"Legends of Wrestling II takes you through the wrestling hall of fame with the top grapplers that are battling for squared-circle supremacy. Play as your favorite wrestler--including Hulk Hogan, Andre ""The Giant,"" and Bret ""Hitman"" Hart--each with signature entrances, taunts, and moves. A new storyline and career mode let you battle for the respect of promoters and fans while fighting for the heavyweight championship crown. The game also features tag-team tournaments, a $15,000 Body Slam Challenge, and a variety of match types.","Genre(s): Action, Fighting, Wrestling",59,tbd,Acclaim,N/A,"Nov 26, 2002",T
LEGO STAR WARS,"Lego Star Wars blends Lego toys with the characters, stories, and vehicles from the prequel eras of the Star Wars universe. Now you can experience scenes from The Phantom Menace, Attack of the Clones, and Revenge of the Sith while controlling characters such as Obi-Wan Kenobi, Yoda, and Anakin Skywalker. Use the Jedi ""force"" to solve puzzles and manipulate environments. During your journey, you'll do everything from pod racing on Mos Espa to repelling the droid onslaught in the Genosian arena. Your friend can even join the action to help you at any time during your game.","Genre(s): Action Adventure, Sci-Fi",79,7.8,Traveller's Tales,N/A,"Oct 25, 2005",E
