title,description,genres,meta_score,user_score,developer,platform,release_date,rating
BEARSHARK,"The hit animated 3D series BearShark, a CollegeHumor original exclusively on Nintendo Video, has inspired a game!

Run, jump and swim for your life, because the top predators of land and sea are hot on your heels! Play as Steve, last of his bloodline, the chosen one. Chosen by Bear and Shark, because they're hungry! Steve is on an epic journey, cursed by The Programmers to run forever in an endless gauntlet that defies all known hope and logic. Also, get wet and wild with underwater sections!

Brand new, never-before-seen ""score"" feature keeps track of ""numbers."" Use Steve's trademark ""jump"" to avoid dangerous obstacles, like rocks, pufferfish and the diabolical machinations of Bear and Shark. Also, eat cupcakes you find in the woods & floating in the lake.

Race for infinity as you ask the question on everyone's mind: Why are Bear and Shark chasing you? Are you the bad guy? What have you done? WHAT DID YOU DO? Make up your own backstory to this never-ending adventure and find out!

When Bear and Shark team up, no one is safe.","Genre(s): Action, Miscellaneous, Platformer, General, Platformer, 2D, 2D",N/A,tbd,College Humor,3DS,"May 2, 2013",E10+
BEN 10 OMNIVERSE 2,"Ben 10 Omniverse 2 has players control Ben Tennyson in an adventure set in the Ben 10 universe as Ben battles a new foe, the Incurseans, and infiltrates this new enemy's intergalactic warship as he finds his way home.","Genre(s): Action, General, General",N/A,7.6,1st Playable Productions,3DS,"Nov 5, 2013",E10+
BEN 10: GALACTIC RACING,"BEN 10 Galactic Racing presents the ultimate racing experience! While Ben makes use of his Ultimatrix to transform into his alien forms mid-race, every other character utilizes their unique special abilities, based on powers straight out of the television series, to affect the outcome of each race. All characters can pick up special Omni-Node Power-Ups with varying alien-based abilities, including an Ultimate move that unleashes a super-charged, race-changing boost of speed and power that is themed to that character’s abilities. Players will race with or against friends in any of the various game modes. They can also win trophies in each of the Galactic Grand Prix circuits, or they can race their favorite tracks in an attempt to set record-breaking times in Time Trials mode.","Genre(s): Driving, Racing, Arcade, Other, Other",N/A,tbd,Monkey Bar Games,3DS,"Oct 25, 2011",N/A
BEN 10: OMNIVERSE,"Ben 10: Omniverse is the only video game based on the highly-anticipated, Cartoon Network TV series, Ben 10: Omniverse. The brand-new show spans two time periods between Young and Teen Ben Tennyson, and introduces a hero sidekick, Rook.
In the new action game, players can play as both Young and Teen Ben, switch forms between 13 playable alien heroes, including new aliens like Bloxx and Gravattack, and fight in an assortment of action-packed levels throughout the subterranean alien city of Undertown and other show-inspired locales. In Ben: 10 Omniverse, Rook will also star in the game come equipped with a Proto-Tool, a swiss army knife of the future, that can transform into a variety of weapons that will bring a whole new dimension to combat","Genre(s): Action, Action Adventure, General, General",N/A,tbd,1st Playable Productions,3DS,"Nov 13, 2012",E10+
BEST FRIENDS: MY HORSE 3D,"You and your horse a winning team in fantastic 3D!

Care for your own horse with 3D effects! Give it all your tender love and take part in exciting tournaments.

Create your own dream horse and choose from breeds like Friesian, Andalusian and Arabian. Take the reins and ride on your horse by using motion controls. Show your skills on 10 show jumping courses, and try to master all obstacles with the right timing.

Lovingly groom your horse, massage it, hose it down, feed it and clean its hooves. Breed cute foals by choosing the parents cart horse, crossbred horse or thoroughbred. Train your foals in the riding hall, and reward them with carrots from your garden.

Buy numerous accessories, place them on your horse and participate in glamorous beauty contests. Create your perfect horse with the editor, including all breeds and accessories.

-Use StreetPass to breed virtual horses with other players
-Collect Play Coins, and hire somebody to complete tasks for you
-Photo feature: take a photo of yourself for your profile","Genre(s): Simulation, Virtual, Pet",N/A,tbd,Interactive Arts,3DS,"Apr 30, 2015",E
BEST OF ARCADE GAMES,N/A,"Genre(s): Action, Arcade",N/A,tbd,DREAM ON STUDIO,3DS,"Jan 29, 2015",N/A
BEST OF ARCADE GAMES: AIR HOCKEY,"Rediscover a timeless amusement arcade classic with Air Hockey!

Rise to 20 challenges against tougher and tougher opponents in Adventure mode to become an Air Hockey pro.

Magnetic puck, accelerated speed, gravity warping.

Discover ten bonuses and penalties!

Aim straight to get around the obstacles and joker penguins crossing the rink, and score the winning goal!","Genre(s): Action, Miscellaneous, Puzzle, Matching, Arcade, Compilation",N/A,tbd,DREAM ON STUDIO,3DS,"Aug 13, 2015",N/A
BEST OF ARCADE GAMES: BRICK BREAKER,"Rediscover all the pleasure of breakout in this timeless classic!

Discover lots of increasingly complex obstacles to get by in the 50 levels of Adventure mode: moving bricks, one-ways, indestructible bricks...

Extra balls, inverted screen, strafing... unlock ten bonuses and penalties, each more surprising than the last.

Only a few bricks left to break? Take direct control of the ball and aim it wherever you want to earn the victory!","Genre(s): Action, Miscellaneous, Puzzle, Matching, Arcade, Compilation",N/A,tbd,DREAM ON STUDIO,3DS,"Aug 6, 2015",E
BEST OF ARCADE GAMES: BUBBLE BUSTER,"Rediscover a timeless puzzle game with Bubble Buster!

Solve 50 puzzles in Adventure mode, and play any level you want in Free mode.

Precise aim, wildcard bubbles... unlock lots of bonuses using the points you accumulate while playing.

Take on obstacles such as magic bubbles that change colour!","Genre(s): Action, Miscellaneous, Puzzle, Matching, Arcade, Compilation",N/A,tbd,DREAM ON STUDIO,3DS,"Aug 13, 2015",N/A
BEST OF ARCADE GAMES: TETRAMINOS,"Rediscover a timeless puzzle classic with Tetraminos!

Become a Tetraminos pro over 50 levels of increasing difficulty.

Find the best place for your pieces, and eliminate as many lines as possible in one go. Earn points to unlock bonuses that can be used at any time: bombs, piece storage...

Discover the new Real Gravity game mode, and build the highest Tetraminos tower possible before it collapses!","Genre(s): Action, Miscellaneous, Puzzle, Matching, Arcade, Compilation",N/A,tbd,DREAM ON STUDIO,3DS,"Aug 6, 2015",N/A
BEST OF BOARD GAMES: CHESS,"Rediscover all the pleasure of chess in this timeless classic!

Play with chessmen fully modelled in 3D and change the camera from the new 3D view to the traditional 2D view at any time.

Learn new strategies in Adventure mode and improve your game with 90 additional challenges.

Set the difficulty to match your level thanks to an advanced artificial intelligence (up to 2,100 Elo).","Genre(s): Miscellaneous, Board / Card Game",N/A,tbd,EKO Software,3DS,"Jun 18, 2015",N/A
BEST OF BOARD GAMES: MAH-JONG,"Rediscover all the pleasure of Mahjong in this timeless classic!

Learn how to play and test your abilities by solving 60 boards in Adventure mode, or play a single game at your leisure in Free mode. Stuck in a level? Use your bonus and make the entire board simpler in a split second!

Discover the brand new Moving walkway mode: finish the levels more quickly by using the extra tiles that scroll alongside the board.

Choose classic or modern tiles and become a Mahjong pro!","Genre(s): Miscellaneous, Board / Card Game",N/A,tbd,EKO Software,3DS,"Jul 30, 2015",N/A
BEST OF BOARD GAMES: SOLITAIRE,"Rediscover Solitaire and its most popular variations in this timeless classic!

Take a moment to relax with one of five variations: Freecell, Golf, Pyramid, Klondike and Spider, with many more adjustable options for each variation.

Stuck? Use brand new bonuses, such as card swap, to get yourself out of the situation!

Play a quick game at any time in Free mode or take on 40 increasingly hard challenges in Adventure mode.","Genre(s): Miscellaneous, Board / Card Game",N/A,tbd,EKO Software,3DS,"Jul 30, 2015",E
BEST OF CASUAL GAMES,"Finally! Best of Casual Games combines all of the fun of Zuma, Hidden Object, Match-3 and time management games in a single, explosive package!

Collect hundreds of puzzle pieces while finishing forty levels with different degrees of difficulty.

-A compilation of 4 amazing games
-Travel to the four corners of Europe through photos that you piece together
-A game adapted to both children and adults, through different levels of difficulty","Genre(s): Miscellaneous, Puzzle, General, Compilation",N/A,tbd,Most Wanted Entertainment,3DS,"Mar 5, 2015",E
BEST OF MAHJONG,"404 layouts. Unlimited play of this timeless classic. Can you master them all?

Relax your mind with the ancient game of tiles.

""Best of Mahjong"" features 404 layouts of the traditional tile-matching game in 3D, each with millions of different shuffles to play. The game's style and interface has been designed for easy and intuitive operation with the stylus or +Control Pad. The graphics can be customized with fabulous tile-sets and backgrounds.

Sit back, relax and enjoy the endless challenge with this Mahjong game collection.","Genre(s): Miscellaneous, Board Games, Board / Card Game",N/A,tbd,Cosmigo,3DS,"Jan 15, 2015",E
BEST OF SOLITAIRE,"This is a collection of several Solitaire games including Freecell, Spider, Pyramid, and Klondike. Players can choose from a variety of background images (e.g., deserts, beaches, and sunsets) to use during the game.","Genre(s): Strategy, Miscellaneous, Turn-Based, Card Battle",N/A,tbd,Cosmigo,3DS,"Jan 8, 2015",N/A
BEYBLADE: EVOLUTION,"Developed to take advantage of the unique capabilities of the Nintendo 3DS, BEYBLADE: Evolution lets players launch their in-game BEYBLADE, using the gyro and motion sensors and manipulating the viewing angle with the Augmented Reality camera for precise control and adjustment. Players engage in real-time multiplayer battles or follow the Story Mode campaign unlocking new parts and information to fine-tune their tops in the Bey Factory.","Genre(s): Action, General, General",49,5.4,SIMS,3DS,"Oct 22, 2013",E
BIG BASS ARCADE: NO LIMIT,"Loaded with fishing excitement. Reel in the big one.

Big Bass Arcade: No Limit is loaded with fishing excitement, putting players directly into the action and reeling in a big one.

Reel in seven catchable fish species: Largemouth Bass, Smallmouth Bass, Walleye, Muskie, Northern Pike, Bluegill, and Crappie.

Compete in Challenges and Tournaments, or Free Fish any lake at your own pace.

Test your skills in over forty fishing challenges, spread over ten unique lakes. Player statistics and achievements are tracked. The lakes are stocked with ever growing World Record fish waiting to for you to try and catch them.

Big Bass Arcade: No Limit appeals to fishing enthusiasts and gamers alike by capturing the adrenaline rush of fish fighting in an arcade style game.","Genre(s): Sports, Individual, Nature, Fishing, Fishing",N/A,6.5,Big John Games,3DS,"Jun 13, 2013",N/A
BIKE RIDER DX,"Enjoy a new kind of jump 'n run action, riding your bike on bumpy roads, crossing deep valleys and dodging all kinds of obstacles. Travel the globe to be the champion of the WORLD TOUR mode, or break the highscore in the endless GRAND PRIX mode and see how far you can go. You can use a variety of power-up items like the ""Air Ride"" and make use of fun gimmicks such as giant whirlwinds on your way through the stages! Will you be able to collect all gold coins and unlock the special bonus stages?

Just jump! - Everyone can quickly become familiar with the controls, while a large variety of stages and modes provide fun for both newcomers and experienced gamers!","Genre(s): Action, Miscellaneous, Racing, Platformer, Platformer, Arcade, Compilation, 2D, 2D, Automobile",71,7.3,Lireneosoft,3DS,"Aug 1, 2013",E
BIKE RIDER DX2: GALAXY,"BIKE RIDER DX2: GALAXY takes you on a crazy ride to space, travelling 12 different planets based on the zodiac signs in the GALAXY TOUR.

A set of power-up items will grant you special abilities, like turning your little rider into a funky frog or letting you freely fly around the stage, while each course is full of dangerous gimmicks such as lasers, spiked blocks or giant whirlwinds.

Furthermore, the GRAND PRIX mode lets you challenge players all over the world in an endless random parcour featuring all gimmicks in the whole game. And if that's not enough, a free to download SPECIAL STAGE will shoot you to the moon!","Genre(s): Action, Platformer, 2D",73,tbd,Mobile & Game Studio,3DS,"Jul 3, 2014",E
BINGO COLLECTION,"Bingo Collection is a pack of three fun games based on the popular game of Bingo!

Take your pick from three different types of bingo games!

Catch Bingo

- Catch the bingo balls as they bounce around on the Bottom Screen, collecting the numbers you need to complete a bingo line.

Slide Bingo

- Based on the popular slide puzzle games, move numbers around a board by sliding them one-by-one into an empty space. Line up the numbers in a row to create a bingo line.

Touch Bingo

- Touch the numbers on a bingo card as fast as possible!

Each stage has different rules such as touching the titles in descending order or touching the odd numbered tiles in ascending order.

Test yourself for the best scores in 90 different stages!","Genre(s): Miscellaneous, Board / Card Game",N/A,tbd,SIMS,3DS,"Apr 13, 2017",E
BIRD MANIA 3D,Bird Mania 3D has players take the role of Mojo as he begins a frantic chase after his friends so he can go on vacation too.,"Genre(s): Action, Platformer, Platformer, Arcade, 2D, 2D",51,6.2,Teyon,3DS,"May 3, 2012",E
BIRD MANIA CHRISTMAS 3D,"Ho-ho-ho its Christmas with Mojo!

Christmas time is almost here and the skies are crowded with Santas elves delivering presents across the globe. Mojo the bird is still mid-flight in his pursuit of sunny Africa so with a little Christmas spirit and Santa's hat its time to turn up the turbo and fly full blast to Africa!

Glide past snowcapped pine trees dashing into enemies for bonuses and collecting clusters of stars and shiny Christmas baubles. Whisk your way through the icy worlds scattered with candy canes and gingerbread and climb to the top of the online leaderboards. Try not to spoil Christmas and avoid crashing into Santas elves in this cheery holiday edition of Bird Mania.

-Christmas-inspired winter theme with new online leaderboards for fierce competition for the top spot
-Fly through the icy winter full of gingerbread cookies, candy canes and pine trees galore
-Loads of Christmas baubles and stars to collect!
-Dash into enemy birds for bonuses but avoid crashing into elves to keep Christmas alive!","Genre(s): Action, Platformer, Arcade, 2D",N/A,tbd,Teyon,3DS,"Dec 26, 2013",E
BIT BOY!! ARCADE,Witness what happens when the time travelling pixel hero Kubi finds out that he is only a part of a game. Behold his emotions and get excited about the impact this will have on the game. How will the battle between the game designer and his hero turn out?,"Genre(s): Action, General, General",53,3.8,Bplus,3DS,"Apr 17, 2014",N/A
BIT DUNGEON+,"Bit Dungeon+ is a two-player action rogue-like adventure. You and your loved one have been captured and trapped in a dungeon for a thousand years. You wake up in a cell – grab your weapon and let the quest to find her soul begin!

Explore randomised dungeons and hack and slash your way through dangerous bosses. The difficulty increases as you become stronger and stronger, so upgrade your character with powerful passive abilities.","Genre(s): Role-Playing, Action Adventure, General, Roguelike",N/A,tbd,Cosen,3DS,"Jul 13, 2017",E10+
BIT.TRIP FLUX,"The BIT.TRIP series comes full circle with BIT.TRIP FLUX, CommanderVideo's final adventure. Grab your Wii Remote controller and get ready for classic paddle-based game play as CommanderVideo returns to the source. Whether playing in single-player or in cooperative two-player mode, you'll be faced with new challenges that will make even the most experienced BIT.TRIPPERS weep. Enjoy new power-ups (including the Fullscreen Paddle), new beat types (including Avoid Beats) and the new Meta Mode. Ride along with CommanderVideo as he completes his mission and returns home.","Genre(s): Miscellaneous, Rhythm, Music, Music",N/A,tbd,Gaijin Games,3DS,"Sep 13, 2011",E
BIT.TRIP SAGA,"All six BIT.TRIP games are transformed into 3D, morphing into a single entity called /BIT.TRIP SAGA/. Experience the crushing difficulty of the rhythmic galaxies and ride along the long journey with CommanderVideo as he completes his mission and returns...home.","Genre(s): Miscellaneous, Compilation, Compilation",75,7.9,Gaijin Games,3DS,"Sep 13, 2011",E
BLAST 'EM BUNNIES,"Defend your burrow from a horde of evil bunnies before they take you down! Pick them off using your carrot rifle, pelt their furry hides with your watermelon pip machine gun or wreak havoc with your runner bean laser. Want to destroy as many of their colony as possible? Your turnip mortar will do maximum splash damage. These crafty cottontails come in all shapes and sizes. Some of them can even fly, so you'll need every weapon in your armory to deal with this barbarous band of bitter bunnies. How they became evil, where they came from and who taught them to fly remains a mystery. But there's no time to ponder these rabbit riddles, just grab your favorite weapon and...Blast 'Em Bunnies!

-Endless arcade style first person shooter
-Motion controls enable players to physically tilt or turn to aim
-Collect coins and spend them on upgrades, utilities, and unlocks
-4 weapons to purchase and upgrade
-16 bullets to purchase and equip (4 for each weapon)
-DLC available for purchase. Download new arenas and bunny skins including: Abandoned Highway Arena, Eastern Valley Arena, Zombie Bunny Skins, and Ninja Bunny Skins.","Genre(s): Action, General, Shooter, First-Person, Arcade",N/A,tbd,Nnooo,3DS,"Mar 10, 2016",E10+
BLASTER MASTER ZERO,"Blaster Master Zero is a 8-bit style top-down & sideview 2D action-adventure game that hearkens back to the golden age of the NES.

Using the original 1988 NES title ""Blaster Master"" from Sunsoft as a base, with the addition of new areas and bosses, new gameplay elements such as extra sub-weapons, improved gameplay, a more robust scenario, refined and expanded exploration mechanics, and more.

This of course includes new areas and bosses, and new gameplay elements such as extra sub-weapons, improved gameplay when battling outside of your SOPHIA 3rd tank, a more robust scenario, refined and expanded exploration mechanics, and more.

-On the sideview maps, take control of the battle tank SOPHIA III and explore your surroundings as you search for the entrance to the dungeon where the area's boss lurks.
-Once you find a dungeon entrance, exit SOPHIA III and make your way inside as the hero Jason and take on the mutants inside in top-down mode.
-Defeat the mid-bosses and area bosses to acquire new items, sub-weapons, upgrades to SOPHIA III and Jason's equipment, and new abilities and move to the next area.
-Incorporation of HD Rumble features into various aspects of the gameplay.
-Player 2 can provide support for Player 1 as they traverse through the game in the co-op multiplayer mode.","Genre(s): Action, Platformer, 2D",70,7.0,Inti Creates,3DS,"Mar 9, 2017",E
BLASTER MASTER ZERO - EX CHARACTER EKORO,"This unlocks the EX Character ""Ekoro"".

Take control of her angelic weapons and give the mutants a taste of your love!","Genre(s): Action, Platformer, 2D",N/A,tbd,Inti Creates,3DS,"Jun 1, 2017",E
BLASTER MASTER ZERO - EX CHARACTER GUNVOLT,N/A,"Genre(s): Action, Platformer, 2D",N/A,tbd,Inti Creates,3DS,"May 4, 2017",N/A
BLASTER MASTER ZERO - EX CHARACTER SHANTAE,N/A,"Genre(s): Action, Platformer, 2D",N/A,tbd,Inti Creates,3DS,"Jul 6, 2017",N/A
BLASTER MASTER ZERO - EX CHARACTER SHOVEL KNIGHT,N/A,"Genre(s): Action, Platformer, 2D",N/A,tbd,Inti Creates,3DS,"Aug 3, 2017",N/A
BLASTING AGENT: ULTIMATE EDITION,"The Black Hand of Fate, an international Terrorist Group has constructed a secret base within the heart of a Volcano, and have built a massive army of bio-engineered soldiers and genetic monsters to take over the world! You are the only one that can put a stop to their dastardly plans. You are the Blasting Agent!","Genre(s): Action, Platformer, 2D",N/A,tbd,Ratalaika Games,3DS,"Aug 18, 2016",E10+
BLAZBLUE: CLONEPHANTASMA,"The BlazBlue characters are back, this time in cute form! Blast away droves of enemies in this fastpaced action battle!

Cute versions of the BlazBlue characters fight against hordes of enemies in this action battle game.

With just one button press, the characters show off a variety of impressive and cute moves.

The rules are simple: just knock a certain number of enemies off the stage!

Utilize each of the characters' unique abilities to blast them away!

There are two main game modes.

-In Story Mode, you play through each of the character's different stories, as they find themselves caught up in an unfolding mystery. Solve the mystery of the Clones!
-In Challenge Mode, you attempt to knock as many of the oncoming enemies off of the stage as possible. Master a character, and try to beat your personal best!

Get ready for some fast-paced battle action as you blast away droves of enemies at once!","Genre(s): Action, Fighting, 2D",42,2.5,Arc System Works,3DS,"Aug 21, 2014",N/A
BLAZBLUE: CONTINUUM SHIFT II,BlazBlue: Continuum Shift II is an enhanced port of Blazblue: Continuum Shift.,"Genre(s): Action, Fighting, Fighting, 2D, 2D",64,6.5,Arc System Works,3DS,"May 31, 2011",T
BLOCK FACTORY,"Welcome to Block Factory! Block Factory is the place where Falling Block Puzzle Games are created. The game starts in the main hub. From this main hub you can play the four predefined games or any other games you create or acquire. The aim of the games is to avoid filling the playfield till the top. When a block hits the top of the playfield, the game will be over. Sharing and importing games permits unlocking of locked backgrounds and block types.","Genre(s): Miscellaneous, Puzzle, General, Puzzle, General",42,5.3,Enjoy Gaming,3DS,"Apr 26, 2012",N/A
BLOCK-A-PIX COLOR,"Block-a-Pix is a block-filling puzzle where every grid has a picture hidden inside.

Reveal the picture by dividing the grid into smaller rectangular blocks. Each block must contain one clue number, which tells you the number of grid squares covered by that block and the color the block will be painted.

Block-a-Pix can always be solved using logic and deduction. You don't ever have to guess!

- This game contains 120 exclusive puzzles, designed by Conceptis Ltd.
- Puzzles range in difficulty and size from small introductory pictures
- to huge scrollable grids with highly detailed pictures.","Genre(s): Puzzle, Logic",N/A,tbd,Lightwood Games,3DS,"May 17, 2018",E
BLOCKFORM,BlockForm is a unique puzzle-platform game where colour affects the character's behaviour. How quickly can you finish this game?,"Genre(s): Action, Platformer, 3D",N/A,tbd,CW-Games,3DS,"Oct 13, 2016",N/A
BLOK DROP CHAOS,In BLOK DROP CHAOS you must act quick to catch the fallen blocks. Collect the correct number of blocks and advance to the next level. Endless fun for everyone!,"Genre(s): Puzzle, General",N/A,tbd,RCMADIAX,3DS,"Dec 14, 2017",E
BLOO KID 2,"Bloo Kid 2 is a 2D retro-style platformer experience with pixel graphics and a full chiptune soundtrack.

Run, jump and swim your way through five huge worlds with nine levels each.

Master brutal boss fights, and discover lots of secrets in the world of Bloo Kid 2.

After rescuing his girlfriend from the hands of the evil wizard, Bloo Kid and Pink Girl enjoy life with their newborn ""Pink Kid"". But then, a whole new adventure starts just out of the bloo...
Bloo Kid 2 features

-Five worlds with nine levels each
-Hand-crafted, colourful pixel-graphics
-A full chiptune soundtrack
-Epic boss battles
-Tons of secrets","Genre(s): Action, Platformer, 2D",64,tbd,winterworks,3DS,"May 7, 2015",N/A
BLOODSTAINED: CURSE OF THE MOON,"Battle with swords and whips in this retro-style action game brought to you by game creator Koji Igarashi and Inti Creates!

Play as Zangetsu, a demon slayer bearing a deep grudge, who must travel through perilous lands to defeat a powerful demon lurking in a dark castle. Zangetsu will meet fellow travelers along the way, who can join your journey as playable characters.

Switching to these characters with their unique abilities will unlock new paths through the treacherous stages. Your choices in recruiting these adventurers will change the difficulty of the game, and may even affect the ending!

*Bloodstained: Curse of the Moon is the 8-bit style game promised as a stretch goal of the 2015 Kickstarter campaign for ""Bloodstained: Ritual of the Night.""","Genre(s): Action, Action Adventure, Platformer, Open-World, 2D",N/A,7.7,Inti Creates,3DS,"May 24, 2018",E10+
BLOODY VAMPIRE,"Join Latis and Cereza on their adventure and discover the secrets buried deep in the ancient castle of Verulia. This is the story of Latis, a girl who is half-human, half-vampire, and her quest to discover why a vampire is invading the human world. This is a platformer type game with elements of an RPG. The player advances and collects money by defeating enemies and must explore to discover items used to increase abilities, such as magic and transformation. Several years ago, a strange man made his way to the ruins of an abandoned castle on the outskirts of a small town called Verulia. Since then, the townspeople's fear of the castle has grown, and none would dare venture near it. Recently, a merchant traveled to Verulia and discovered the entire town was deserted. Her story was embellished, as disturbing rumors of a vampire inhabiting the castle spread like wildfire through the land. As Latis has become older and learned more about herself from Cereza, she feels she is destined by her heritage, to bring an end to any threat that vampires pose to humanity. After a lengthy discussion with Emarle, who raised Latis since she was a baby and whom Latis considers to be her mother, it’s agreed that she must go with Cereza and travel to Verulia. Latis, travels to the town of Verulia to infiltrate the ancient castle in order to defeat the vampire lord residing there. During her exploration she will obtain powerful items greatly improving her abilities. She will discover and learn how to master her transformation ability and finally through the time spent with Cereza, she will learn her history and the sacrifices made allowing her to become who she is. Latis can summon four magic elements, (each with 3 levels). Fire Magic attacks in a straight line. It can also be used as a light darkness. Ice Magic for rapid fire and defense and at higher levels; it can be used as a shield. Lightning Magic attacks in spirals, and its power can be charged up with the item Thor Gauntlet. Dark Magic calls down meteors to attack diagonally. Certain blocks can be destroyed with these meteors. She will learn to transform into a bat and fly around to reach places that are otherwise inaccessible and even perhaps uncover new items. She also can transform into a mighty wolf, increasing movement speed and jumping ability, and colliding with enemies does not damage her while in wolf form. Join Latis and Cereza on their adventure and discover the secrets buried deep in the ancient castle of Verulia.","Genre(s): Action, Platformer, Platformer, 2D, 2D",65,tbd,SilverStar,3DS,"Jan 31, 2013",E10+
BOMB MONKEY,"Blok Bombing is a fine and ancient sport invented by a small and creative troop of primates, called Bomb Monkeys. The goal is simple: do not allow the bloks rising from the jungle floor to reach dangerous heights and knock you from your perch.

With an endless supply of bloks and a steady stream of bombs, you can partake in this legendary sport anytime you have a spare moment. Young Bomb Monkeys will learn patience and strategy. Older Bomb Monkeys will sharpen their wits. And, every Bomb Monkey will have a blast!

Several variations on the classic Endless Blok Bombing sport have emerged over the centuries, providing both variety and unique challenges for avid enthusiasts of the sport.

Addictive puzzle gameplay with explosive twists.
Two player versus and co-op on same Nintendo 3DS.
Game modes: Endless, 2P Versus, 2P Co-op.
Game modes: Rescue, 3 Minutes, and Numbers.","Genre(s): Miscellaneous, Puzzle, General, Puzzle, Matching, General",N/A,tbd,Renegade Kid,3DS,"Jun 28, 2012",E
BONDS OF THE SKIES,"A fantasy RPG with a story of friendship between humans and gods!

Times are changing, and the existence of the Grimoas has become less relevant in everyday life. The young Eil is in the middle of his Coming-of-Age ceremony when suddenly his town is attacked by a demon and engulfed in flames. In the midst of this confusion, Eil enters into a pact with the Air Grimoa, Nogard, in order to save everyone.

Eil and Nogard set off to look for the demon who cast the town into a sea of flames, and to find other Grimoas in order to put a stop to its violence!

The game features classic turn-based battles, with a Synchro Gauge system which lets you unleash powerful skills when synchronized with the Grimoas. A wide range of achievements, including quests to complete and items to collect, await you during this epic adventure!","Genre(s): Role-Playing, General, Japanese-Style",N/A,tbd,Kemco,3DS,"Nov 9, 2017",E10+
BOULDER DASH-XL 3D,Boulder Dash-XL 3D is a diamond-collecting puzzler for the Nintendo 3DS.,"Genre(s): Miscellaneous, Puzzle, Action, Puzzle, Action",70,tbd,Catnip Games,3DS,"Sep 25, 2012",E
BOWLING BONANZA 3D,"Enjoy Gaming brings you Bowling Bonanza, probably the most realistic and playable Ten Pin Bowling game available. Boasting fully textured game environments and full 3D rigid body physics this game is the complete package for both casual and serious gamers.

Create any kind of shot you like by adjusting your stance, direction and ball spin. The shot types are only limited by your imagination. The simple click and flick interface allows you to pickup and play the game quickly, or alternatively for the more serious bowlers the game includes additional features to allow the ball to be positioned and the shot shaped as required.

So whether you want a simple easy and fun bowling game or a full on simulation this game is for you!","Genre(s): Sports, Alternative, Individual, Bowling, Bowling",N/A,tbd,Mastertronic,3DS,"May 16, 2013",E
BOX UP,"Can you BOX UP?

Guide the box up the screen without hitting any of the platforms. Levels are randomly generated to add an extra challenge. How high of a score can you obtain? Easy pick up and play action for all ages. Try BOX UP today!","Genre(s): Action, Arcade",N/A,tbd,RCMADIAX,3DS,"Oct 27, 2016",N/A
BOXBOXBOY!,"Our boxy hero, Qbby, has a brand-new power that lets him duplicate his blocky bod into TWO sets of boxes. He'll put every box to use to survive perilous traps across 11+ worlds of puzzling levels. Learn new tricks and box formations to get past obstacles, like switches, spikes, and even lazers. [Nintendo]","Genre(s): Puzzle, Action",80,7.9,HAL Labs,3DS,"Jun 30, 2016",E
BOXBOY!,"Think outside the box to save a world in danger. Traverse tricky landscapes by creating boxes to help Qbby navigate more than 20 puzzling worlds. Just watch out—tons of obstacles stand in your way, so fortify yourself with a Shielding Afro or other boxy defenses. Then beat some more stages to earn sweet square costumes, like a superhero outfit.","Genre(s): Puzzle, Action",80,8.1,HAL Labs,3DS,"Apr 2, 2015",E
BOXZLE,"A beautifully difficult puzzle game.

Welcome to Boxzle, a challenging three dimensional puzzle game. Boxzle contains 120 different puzzles, four different puzzle sizes and three challenging modes for you to choose from. Try a new take on the classic sliding tile puzzle or a new twist on an old classic. If those are too easy for you, try them both at the same time!

Don't let the beautiful images fool you. Boxzle is easy to pick up, but hard to put down.","Genre(s): Miscellaneous, Puzzle, General",N/A,tbd,PouncingKitten Games,3DS,"Apr 10, 2014",E
BRAIN AGE: CONCENTRATION TRAINING,"(Also known as ""Dr. Kawashima's Devilish Brain Training: Can You Stay Focused?"")Brain Age: Concentration Training offers newly designed training exercises that will challenge players with activities to help improve their concentration skills and the ability to access their short term memory.","Genre(s): Edutainment, Miscellaneous, Edutainment",69,7.2,Nintendo,3DS,"Feb 10, 2013",N/A
BRATZ: FASHION BOUTIQUE,"Stylesville is in fear of losing their local mall and they need the Bratz help to stop this fashion faux pas! In the all-new Bratz: Fashion Boutique video game, players will become one of the Bratz divas on a mission to run and decorate chic boutiques to help start the latest fashion trends. Girls with a passion for fashion will create fabulous outfits in designer mini-games and sell these must-have creations to new customers to earn money and stardom. Once the perfect outfit has been created, hit the runway and organize stunning fashion shows to model these stylish collections. With more than 100 fashion clothes and accessory combinations, girls will design and create their way to becoming the ultimate fashionista!","Genre(s): Miscellaneous, General, General",N/A,tbd,Activision,3DS,"Oct 30, 2012",N/A
