title,description,genres,meta_score,user_score,developer,platform,release_date,rating
DELICIOUS! PRETTY GIRLS MAHJONG SOLITAIRE,"What could be more rewarding in a game of solitaire than having cute girls dress up for you with each victory? In this updated and slightly naughty version of the tile-matching classic, clearing the board will unlock new outfits for your female companions, all of which can be viewed in the alluring Dressing Room mode. Meet 7 Pretty Girl characters and 2 hidden guests as you progress!

Delicious! Pretty Girls Mahjong Solitaire is simple yet challenging. Match pairs of tiles to make them disappear, but be careful and plan strategically so you don't hit a dead end! Tiles are shuffled each time you play to keep each session fun and unpredictable. With over 100 layouts and randomized patterns, there's always a reason to come back for more tile-matching and fan service!","Genre(s): Miscellaneous, Board / Card Game",,tbd,EastAsiaSoft,PlayStation 5,"Sep 24, 2021",M
DELIVER US MARS,"Sequel to the award-winning Deliver Us The Moon, Deliver Us Mars is an atmospheric sci-fi adventure offering an immersive astronaut experience. Explore new frontiers on a suspense-fuelled, high-stakes mission to recover the ARK colony ships stolen by the mysterious Outward.","Genre(s): Adventure, General",68.0,4.3,KeokeN Interactive,PlayStation 5,"Feb 2, 2023",T
DELIVER US THE MOON,"Deliver Us The Moon is a Sci-Fi thriller set in an apocalyptic near future, where Earth's natural resources are depleted.
A lunar colony providing a vital supply of energy has gone silent. A lone astronaut is sent to the moon on a critical mission to save humanity from extinction.
Will you save mankind or be forgotten in the dark abyss of Space?","Genre(s): Action Adventure, Adventure, General",71.0,6.9,KeokeN Interactive,PlayStation 5,"Jun 23, 2022",Stadia
DEMEO,"RPG fans, unite in virtual reality.

A dark force has taken over the underworld in the upcoming RPG dungeon crawler, Demeo, and it's a world you're not likely to survive alone.

Terrors and treasure await as you and your friends brave the corrupted catacombs of Demeo together. Choose your champions wisely in this cooperative game, for once you have ventured below you must conquer the nether floors or perish in the attempt. The ultimate outcome depends on your choices, and whether the dice are rolled in your favor

Will you have the mettle to survive all the way to the end in this monster-infested turn-based game that will take game night virtual in 2021?","Genre(s): Strategy, Turn-Based, Tactics",80.0,tbd,Resolution Games,PlayStation 5,"Feb 22, 2023",E10+
DEMETRIOS THE BIG CYNICAL ADVENTURE REPLASTERED,"Demetrios is a quirky adventure game packed with tons of humor. Bjorn Thonen, a slob of an antique dealer living in Paris, is robbed one night after coming home drunk. Forced to conduct his own investigation with the help of his neighbor Sandra, he ends up involved in a murky, mysterious affair.","Genre(s): Adventure, Point-and-Click",,tbd,COWCAT,PlayStation 5,"Mar 8, 2022",T
DEMON HUNTER: ASCENDANCE,"You are Hector Cole, member of a long-forgotten order and a freelance Demon Hunter. As a specialist in paranormal investigations, your skills are highly sought-after by those with problems of an otherworldly nature. One such a person is Edmund Strange, the owner and curator of The Museum of Mysticism and Monstrosity.

Not long ago, a visitor to the museum vanished under mysterious circumstances. Now that all rational methods of finding him have been exhausted, you are the curator's last hope before word of this disaster reaches the media. It falls upon you to solve this mystery and banish any horrors, ghosts or monsters that plague that place. You have bested evil before, yet as you arrive at the scene you feel a tingling sensation of being watched by someone... or something.","Genre(s): Puzzle, Hidden Object",,tbd,Artifex Mundi,PlayStation 5,"Feb 14, 2022",T
DEMON HUNTER: CHRONICLES FROM BEYOND,"The late Professor Ashmore was as brilliant as he was kind. After taking you in as a child, the professor raised you as his own on Iowa Island. After having been away from the Island for years, you find that you've been overwhelmed by an ominous feeling that the professor is dead. The newspaper confirms this uneasy feeling, but no one has been able to determine how it happened. It's up to you to return to the island and find who's responsible for this terrible crime. Uncover the secrets of your supernatural past in Demon Hunter Chronicles from Beyond.","Genre(s): Puzzle, Hidden Object",,tbd,Artifex Mundi,PlayStation 5,"Mar 16, 2023",T
DEMON HUNTER: NEW CHAPTER,"Twenty years ago, in a frightening battle you stopped Ragnar from descending upon your world, but everyone knows no peace lasts forever. Now, it's a matter of time until the evil will be stirring again. Wander into the unknown in search of the information that threatens to shake your reputation and your very existence. One phone call will send you on a journey that will not leave you unscathed.","Genre(s): Puzzle, Hidden Object",,tbd,Artifex Mundi,PlayStation 5,"Jan 20, 2023",
DEMON HUNTER: RIDDLES OF LIGHT,"As a promising young demon hunter, you are prepared to take on adversaries from the underworld, but when an ancient Egyptian artifact shows up on your doorstep heralding the return of Seth, a demon scourge as old as evil itself, you find yourself facing the most dangerous challenge imaginable. The encroaching darkness threatens to swallow all light spanning time itself! Can a mere mortal really hope to contend with such power? Find out in Demon Hunter 4: Riddles of Light!","Genre(s): Puzzle, Hidden Object",,tbd,Artifex Mundi,PlayStation 5,"Oct 22, 2021",E10+
DEMON SLAYER: KIMETSU NO YAIBA - THE HINOKAMI CHRONICLES,"Players can relive the story of Tanjiro Kamado as depicted in the TV anime Demon Slayer: Kimetsu no Yaiba. Its episodes start from the “Kamado Tanjirou Risshi Arc” of the TV anime, in which Tanjiro joins the Demon Slayer Corps and faces off against various demons, and end at the “Mugen Train Arc” of the feature film, in which Tanjiro joins the Flame Hashira Kyojuro Rengoku on a mission. Enjoy the battles against the demons from the anime with beautiful graphics and expression.

Versus Mode

Form a tag team of two characters from the characters who fought in intense battles in the TV anime Demon Slayer: Kimetsu no Yaiba, including Tanjiro Kamado and Nezuko Kamado, as well as from six characters who appeared in the official anime spin-off Chuukou Ikkan!! Kimetsu Gakuen Monogatari, for a total of 18 characters. Enjoy battles with your ideal tag team, be it a combination of characters who fought alongside each other in the anime, or a dream team that did not.

Two-player online play is also supported.","Genre(s): Action, Fighting, 3D",70.0,7.7,CyberConnect2,PlayStation 5,"Oct 13, 2021",T
DEMON TURF,"The Demon World is inhabited by all kinds of nasties... Most of them lumped into gangs battling for dominion, each led by its own head honcho. Yet even these bad dudes are no match for the Demon King himself! Instead, the task falls to Beebz, a young demon barely a thousand years old, who decides it’s time for her to kick every turf leader’s butt and become the Demon Queen herself.","Genre(s): Action, Platformer, 3D",75.0,tbd,Fabraz,PlayStation 5,"Nov 4, 2021",
DEMON'S SOULS,"From PlayStation Studios and Bluepoint Games comes a remake of the PlayStation classic, Demon’s Souls. Entirely rebuilt from the ground up and masterfully enhanced, this remake introduces the horrors of a fog-laden, dark fantasy land to a whole new generation of gamers. Those who’ve faced its trials and tribulations before, can once again challenge the darkness in stunning visual quality and incredible performance. In his quest for power, the 12th King of Boletaria, King Allant channelled the ancient Soul Arts, awakening a demon from the dawn of time itself, The Old One. With the summoning of The Old One, a colorless fog swept across the land, unleashing nightmarish creatures that hungered for human souls. Those whose souls were stripped from them, lost their minds – left only with the desire to attack the sane that remained. Now, Boletaria is cut off from the outside world, and the knights who dare penetrate the deep fog to free the land from its plight, are never seen again. As a lone warrior who has braved the baneful fog, you must face the hardest of challenges to earn the title “Slayer of Demons” and send The Old One back to its slumber.","Genre(s): Role-Playing, Action RPG",92.0,8.0,JapanStudio,PlayStation 5,"Nov 11, 2020",M
DEMON'S TIER+,"Thosgar, a hated king attracted by demonic rituals, turned into a dark and diabolical being... destroying almost all of humanity and flooding the world with monsters.

This story became a legend and peace returned to the land.

Thousand years later, a mysterious pit appears in a village after a huge earthquake where an evil aura emanates from...

Will you be the hero to save this world?

Combining the best elements from Xenon Valkyrie+ and Riddled Corpses EX, this is the latest game in the Diabolical Mind trilogy!","Genre(s): Role-Playing, Roguelike",,tbd,COWCAT,PlayStation 5,"May 27, 2022",E10+
DEMONIACA: EVERLASTING NIGHT,"Demoniaca - is a dark, gothic, mature and sexy action RPG inspired by the Castlevania series. Explore, fight, meet new friends and avenge those who brought you unbearable pain and loss.

Explore the dreadful and corrupted Tower of Babel, find all its secrets, challenge its powerful masters and slay hordes of their minions!

Easy to learn but hard to master - each enemy and battlefield is different and hand-crafted!

The generous choice of potions, gear, skills, and moves will allow you to customize your playstyle as you like!

The world and characters of Demoniaca are grim, but also beautiful and sexy - they are made with love and leave no one untouched!","Genre(s): Action, Action Adventure, Platformer, Open-World, Metroidvania",,tbd,EastAsiaSoft,PlayStation 5,"Jan 12, 2022",M
DESERT JOURNEY,Join this Desert Journey thorough the desert in the car. Enjoy the graphics with the best tunes.,"Genre(s): Action, General",,tbd,Klovako s. r. o.,PlayStation 5,"Aug 28, 2022",E
DESTINY 2,"Humanitys last safe city has fallen to an overwhelming invasion force, led by Ghaul, the imposing commander of the brutal Red Legion. He has stripped the citys Guardians of their power, and forced the survivors to flee. You will venture to mysterious, unexplored worlds of our solar system to discover an arsenal of weapons and devastating new combat abilities. To defeat the Red Legion and confront Ghaul, you must reunite humanitys scattered heroes, stand together, and fight back to reclaim our home.","Genre(s): Action, Shooter, First-Person, Arcade",,4.8,Bungie,PlayStation 5,"Dec 8, 2020",T
DESTINY 2: BEYOND LIGHT,"The frontier of Europa holds many lost secrets from the past, including the dark power of Stasis. You must work with the mysterious Exo Stranger to harness this new power before Eramis, the Kell of Darkness, bestows it on her Fallen forces. Grow your arsenal, master Stasis, and go beyond the light.","Genre(s): Action, Shooter, First-Person, Arcade",77.0,6.0,Bungie Software,PlayStation 5,"Nov 10, 2020",
DESTINY 2: LIGHTFALL,"The last stand against Calus--who became the latest disciple of The Witness at the end of Season of the Haunted--and a ""pivotal"" moment for the Destiny franchise as it heads to the end of the Light and Darkness saga. Lightfall takes place in a new city on Neptune, Neomuna, which has a pristine and retro-futuristic design. As for the fifth subclass that was briefly seen, this new Darkness power is called Strand and allows for new traversal methods in Neomuna. The city is inhabited by a new race known as Cloudstriders, who managed to escape The Collapse of the solar system and remain hidden from the Darkness. With The Witness having discovered the city, it has come under siege from Calus, the Shadow Legion, and gigantic Pyramid Demons that can use a scythe to attack from a distance and drain your life-force.","Genre(s): Action, Shooter, First-Person, Arcade",69.0,3.1,Bungie,PlayStation 5,"Feb 28, 2023",
DESTINY 2: THE WITCH QUEEN,"The Definitive Destiny Campaign. Delve into Savathûn’s Throne World to uncover the mystery of how she and her Lucent Hive stole the Light. Learn the secrets to crafting new weapons, the new Glaive, and survive the truth within her web of lies. New Destination. A twisted wonderland of corruption and splendor, Savathûn’s Throne World plays host to a fragile balance of power. From her palace to the swamp, all that she hides can be found here. Weapon Crafting. Create custom weaponry with unique mod, shader, and stat combinations. Master the new Glaive weapon type and unleash powerful melee combos, projectile attacks, and a deployable energy shield.","Genre(s): Action, Shooter, First-Person, Arcade",87.0,7.9,Bungie,PlayStation 5,"Feb 22, 2022",T
DESTROY ALL HUMANS! 2 - REPROBED,"Crypto is back with a license to probe. The alien invader returns, groovier than ever and now with genitals! Experience the swinging ‘60s in all its chemical-induced glory and take revenge on the KGB for blowing up your mothership. As you uncover the schemes of your enemies, you’ll have to form alliances with members of the very species you came to enslave.","Genre(s): Action Adventure, General, Open-World",67.0,7.7,Black Forest Games,PlayStation 5,"Aug 30, 2022",T
DESTRUCTION ALLSTARS,Destruction All Stars is an action-packed sports event that pits drivers against one another in an intense competition. The goal? Wreck as many cars as possible.,"Genre(s): Simulation, Vehicle, Combat",62.0,5.0,Lucid,PlayStation 5,"Feb 2, 2021",T
DEVASTATOR,Devastator is a retro-inspired arcade twin-stick shooter designed for modern systems. Everything from the visuals to the audio to the gameplay was designed and tweaked and polished to create the most intense and satisfying twin-stick shooter experience possible.,"Genre(s): Action, Shooter, Shoot-'Em-Up, Top-Down",,tbd,2Awesome Studio,PlayStation 5,"Mar 25, 2022",E
DEVIL MAY CRY 5: SPECIAL EDITION,"Devil May Cry is back. The legendary stylish action game is better than ever in the ultimate version of this multi-award winning hit.

New features:

- New playable character - Dante's brother and arch-rival, Vergil
- Legendary Dark Knight mode - an extremely challenging horde mode featuring huge numbers of enemies
- Turbo mode - make the game even more intense by playing at 1.2x speed
- Ray-tracing support - this next-generation graphics technology brings the already near-photorealistic world of DMC5 to a new level of unparalleled visual splendour
- High Frame-Rate mode - experience super-smooth action

These new features and modes utilise the power of PlayStation®5 to bring you the craziest, sexiest, most stylish Devil May Cry experience ever.","Genre(s): Action Adventure, General",89.0,8.4,Capcom,PlayStation 5,"Nov 12, 2020",M
DIABLO II: RESURRECTED,"Diablo® II: Resurrected™ is a remastered version of the quintessential action RPG Diablo® II. Pursue the mysterious Dark Wanderer and fight the denizens of hell as you uncover the fate of the Prime Evils Diablo, Mephisto, and Baal. Features: Remastered graphics—monsters, heroes, items, spells, all resurrected. An epic story told through five distinct acts. Classic gameplay—the same Diablo II you know and love, preserved. Updated Battle.net support. Planned support for cross-progression—take your progress wherever you play. Diablo II: Resurrected includes all content from both Diablo II and its epic expansion Diablo II: Lord of Destruction®. Battle your way through icy caverns, horrific tombs filled with undead abominations, and frozen wastelands to the frigid summit of Mount Arreat and stop Baal, the Lord of Destruction. Raise hell with two Lord of Destruction playable classes—the cunning Assassin, master of traps and shadow disciplines, and the savage Druid, a bold shapeshifter and summoner who commands primal elemental magic.","Genre(s): Role-Playing, Action RPG",81.0,4.0,Blizzard Entertainment,PlayStation 5,"Sep 23, 2021",M
DIABLO IV,"MEET YOUR MAKER

Lilith has returned to Santuary, summoned by a dark ritual after eons in exile. Her return ushers in a new era of misery and darkness.

LEGIONS OF CREATION
An old legend has it that Sanctuary was created by the union of an Angel and a Demon, and that their descendants --- humanity --- built villages, then cities and empires, spreading across the land to form the world's cultures and civilization.

A REIGN OF ENMITY
Chaos threatens to consume Sanctuary as evil and impeity continue to spread. Depraved demons and corrupted wildlife roam the land unchecked, as terrified townsfolk huddle in dark corners trying to survive one more day.

CULT OF PERSONALITY
The pious plead for guidance from their faith, but doubts have them feeling that their devotion is misplaced. Lilith's return has spawned a new wave of cultists and worshippers, but regardless of dogma, all prayers remain unanswered.

DAUGHTER OF HATRED
The daughter of Mephisto awakens burning urges in the hearts of those around her, be it demon, human or beast. Profound fears, unchecked rage, repressed impulses, sinful desires --- all are brought forth violently and irresistibly by her mere presence.

UNSTOPPABLE EVIL
As darkness returns to sanctuary, a brave few dare to face this threat. But what fate awaits them in a land forsaken by hope, valor, wisdom, and justice?","Genre(s): Role-Playing, Action RPG",,,Blizzard Entertainment,PlayStation 5,"Jun 6, 2023",M
DIABLO PRIME EVIL COLLECTION,"The Diablo® Prime Evil Collection includes:
- Diablo® III: Eternal Collection game which is immediately playable upon pre-order
- Diablo® II: Resurrected™ game
- Diablo® III: Hatred’s Grasp Wings DLC*
- Diablo® III: Mephisto Pet DLC*

Diablo® II: Resurrected™ is the definitive remastering of Diablo® II and its Lord of Destruction® expansion—two hallmark entries in Blizzard Entertainment’s genre-defining action role-playing series. Veteran players, as well as those who missed out when the original game was first released on PC twenty years ago, can now experience Diablo® II’s timeless gameplay with modern visuals and audio that take advantage of today’s gaming hardware.

Ascend the Forgotten Tower, blaze a trail through the jungles of Kurast, and storm the gates of Hell to defeat Diablo himself. Then, scale the peak of Mount Arreat to face Baal, the Lord of Destruction, in Worldstone Keep.

Seven of Sanctuary’s greatest champions await at the iconic campfire screen—the Amazon, Assassin, Barbarian, Druid, Necromancer, Paladin, and Sorceress. Each is highly customizable with countless build and gear options for players to explore.

Diablo® II: Resurrected can be played as a solo experience, or grab some friends on your preferred platform and enjoy up to 8-player co-op. Then blow off some steam and claim a few ears by engaging in thrilling PvP duels outside of town.

Find your way back to New Tristram in Diablo® III: Eternal Collection, 20 years following the events in Diablo II: Resurrected. Return to where it all began and investigate rumors of a fallen star: the first sign of evil's rebirth, and an omen that the End Times have begun. Harness the might of your heroic birthright as one of seven playable classes.","Genre(s): Miscellaneous, Compilation",,tbd,Blizzard Entertainment,PlayStation 5,"Sep 23, 2021",M
DICEY DUNGEONS,"In this new fast-paced deckbuilding roguelike from Terry Cavanagh, Chipzel, and Marlowe Dobbe, you'll fight monsters, find better loot, and level up your heroes as you work together to take down the Goddess of Fortune, Lady Luck herself. Balance your carefully planned strategies against the unknown of a dice roll.

Play as six different characters, each with their own unique play styles and abilities. Master each class and figure out which one best fits your style in this charming world filled with a growing array of twists and secrets.

Can you make it out alive? Maybe, but luck is definitely not on your side.","Genre(s): Strategy, General",,tbd,Terry Cavanagh,PlayStation 5,"Feb 6, 2023",T
DIRT 5,"On PS5, experience technical advances brought to life in an amplified off-road racer, such as faster loading times, greater graphical fidelity and a 120FPS option. Dirt 5 also utilises ps5's dual sense Controller features, including haptic feedback and adaptive triggers, so you can feel every bump, scrape and slide behind the wheel. All dirt 5 players on PlayStation 4 are entitled to a free upgrade to the next-gen optimized version on PlayStation 5.","Genre(s): Racing, Simulation, Automobile",80.0,5.6,Codemasters,PlayStation 5,"Nov 12, 2020",Stadia
DIRT JOURNEY,Join this Dirt Journey thorough the dirt racing in the car. Enjoy the graphics with the best tunes.,"Genre(s): Action, General",,tbd,Klovako s. r. o.,PlayStation 5,"Sep 23, 2022",E
DISCIPLES: LIBERATION,"Disciples: Liberation is a mature, dark fantasy strategy RPG with turn-based combat. Liberate the land of Nevendaar and uncover the endless stories hidden within this richly detailed world where every decision has a consequence, and every wrong move could be deadly.","Genre(s): Strategy, Turn-Based, General",,6.2,Frima Studio,PlayStation 5,"Oct 21, 2021",M
DISCIPLES: LIBERATION - PATHS TO MADNESS,"Are you brave enough to tread the path of madness? Follow Avyanna in Disciples: Liberation – Paths to Madness, a new adventure to liberate the people of Nevendaar and bring them new hope. New abysses, dungeons and quests with hidden secrets and lost treasures await you. Encounter mysterious creatures and capture long-forgotten weapons that are the subjects of countless legends…and that might just give you a crucial advantage in the battle for your freedom.
Your journey leads you to the laboratory of a mad necromancer and you uncover the secret workshop of the Veil. Witness obscure rituals in the twilight and discover a bloody secret of the feral elves. At the end of each path there is a legendary reward waiting for you to wield them in battle once more.

With Disciples: Liberation – Paths to Madness, you will be able to unlock new units on your journey through Nevendaar. Meet the devious Daughter of Sin, who was once was expelled from the Legions of the Damned and is known for her diligence and cruelty alike. The Living Armor, a blend of steel and magic forged into the perfect fighting machine, emerges from the Empire's experimental chambers to help you hold your ground. Cut from a completely different cloth are the Blood Ents, who feed on the lifeblood of pure Elven bloodlines to wreck their enemies with deadly thorns. The Avatar of Death emerged directly from the abysmal brain of a mad necromancer of the Undead Horde, sowing destruction and reaping death.","Genre(s): Strategy, Turn-Based, General",,tbd,Frima Studio,PlayStation 5,"Mar 24, 2022",
DISCO ELYSIUM: THE FINAL CUT,"Disco Elysium is about a detective who wakes up in a rundown coastal district with a banging headache and only a few dregs of memory left. You set out to discover what happened to him inside the unique world we have created. We’ve thrown together disco music, early motor carriages, and post-revolutionary angst for our setting, and brought it all to life with actual oil paintings.","Genre(s): Role-Playing, General, Western-Style",89.0,7.9,ZA/UM,PlayStation 5,"Mar 30, 2021",Stadia
DISGAEA 6 COMPLETE,"Zed is a boastful zombie who wallows on the lowest rung on the Netherworld ladder alongside his sister Bieko. When a God of Destruction threatens their way of (un)life, Zed must harness his unique ability of Super Reincarnation to stand against the approaching menace. Along the way, he will unite with twisted and colorful denizens of the Netherworld, face challenges around and within, and see if even an undying hooligan like himself can defy the odds! Disgaea 6: Defiance of Destiny unites a grim yet touching story with insane tactical combat, while introducing gameplay elements never before seen in previous installments. As a result, new and returning players alike can craft a truly memorable and unique journey through the Netherworld. Bring the pain in battle with special attacks and support from a plethora of ally units. Customizable settings such as Auto, Retry, and Replay allow both hardcore and casual players to fight their own way. And should things take a terrible turn, use Super Reincarnation to rejoin the fight and keep trying until you succeed. This truly is a Netherworld fit for everyone! From Grave to Glory: Join Zed in his quest to rise above his lowly status and challenge a God of Destruction. Along the way, meet zany characters, explore chaotic new worlds, and discover the power of sibling bonds and determination. Undying and Unstoppable: Experience over-the-top tactical combat, complete with insane special attacks and a wide variety of allies to choose from. And when things get too hairy, use Super Reincarnation to keep trying until you succeed! A Netherworld for Everyone: With customizable gameplay features such as Autoplay and Demon Intelligence, both new and returning players can forge a HL-raising experience that fits their lifestyle. Diving into DISGAEA has never been easier! Additionally, Disgaea 6 Complete includes new recolor DLC as well as all previously released character and cosmetic DLC.","Genre(s): Strategy, Turn-Based, Tactics",68.0,4.8,Nippon Ichi Software,PlayStation 5,"Jun 28, 2022",T
DISNEY SPEEDSTORM,"Drift into the ultimate hero-based combat racing game, set on high-speed circuits inspired by Disney and Pixar worlds. Master each character's unique skills on the racetrack and claim victory in this thrilling arcade racing experience from the creators of the Asphalt series!

DISNEY & PIXAR GO FULL BATTLE RACING
An incredible cast of characters including Captain Jack Sparrow, Mulan, Mickey Mouse, Sulley, the Beast and more are suited and revving up for racing combat. Upgrade each racer's stats and make the most of their unique skills that can impact the outcome of a single race and dramatically change the way you play the game!

ARCADE RACING REDEFINED
Anyone can pick up and play Disney Speedstorm but mastering skills and techniques like timing your nitro boosts, precisely drifting around corners, and adapting to dynamic track environments are crucial to dominating each race.

RACING TOGETHER HAS NEVER BEEN EASIER
Pick your racer and speed through action-packed tracks solo, or challenge friends in local and remote multiplayer modes. You can even face off with players from around the globe to become an online legend.

DISNEY & PIXAR INSPIRED RACETRACKS
Start your engine in environments inspired by some of your favorite Disney and Pixar films. From the docks of Pirates of the Caribbean's Pirates Island track to the wilds of The Jungle Book's Jungle Ruins map, and even racing on the Great Wall of China itself from Mulan or the Scare Floor from Monsters, Inc., you can experience these worlds from a fresh, exciting perspective geared specifically for racing!

CUSTOMIZE TO YOUR OWN STYLE
Choose your favorite racer's suit, a flashy kart livery, and show off stylish wheels and wings -- all of this and more is possible with the extensive customization features in the game!

NEW CONTENT RACING YOUR WAY
The action never slows down thanks to fresh seasonal content always around the corner. New Disney and Pixar racers will be added regularly, bringing special skills for you to master (or overcome), and unique tracks will be created often, to pump fresh strategy into the mix. Support characters, environments, customization options, and collectables will also drop in regularly, so there's always more to experience.","Genre(s): Racing, Arcade, Automobile",,,Gameloft,PlayStation 5,"Apr 18, 2023",
DISNEY/PIXAR TOY STORY 3,"In the Toy Story 3: The Video Game help Buzz, Woody and the rest of the Toys ensure no toy gets left behind. Dive into to all new heroic adventures in Story Mode or let your imagination run wild in the exiting new open world of Toy Box Mode! Come and play to infinity and beyond.","Genre(s): Action, Platformer, 3D",,tbd,Asobo Studio,PlayStation 5,"Sep 21, 2022",E
DISNEY/PIXAR'S TOY STORY 2: BUZZ LIGHTYEAR TO THE RESCUE!,"As space hero Buzz Lightyear, you've got your hands full. Your best buddy, Woody, has been kidnapped by a greedy toy collector and it's going to be an all-out race against time to save him.","Genre(s): Action, Platformer, 3D",,tbd,Traveller's Tales,PlayStation 5,"Jun 13, 2022",E
DIVINATION,"Trapped inside the room full of screens is a pair of hands that can predict the future. Ask a question and draw the runes, and these hands will unveil the forthcoming. This is the future you live in, a small world, a city full of uncertainty and doubt, violence and obsession. In a time when people have begun to reject life as an unwanted burden, they'll have nothing to trust. They'll come, they'll seek, and you will give them answers. You are the Diviner, an enigmatic fortune teller using ancient runes to discern the future even as the technology of a cyberpunk metropolis surrounds you. Converse with your clients to learn their stories, then arrange the runes they’ve drawn to decide the responses you give them. Good or bad, these answers hold the power to stir the fate of humans and robots alike, to change the outcome of this tale in meaningful ways, to deal in death or help your clients avoid it. The decisions and consequences are grey, requiring your intuition as Diviner to bring an end to the madness of a despairing populace.","Genre(s): Strategy, Adventure, General, Visual Novel",,tbd,Mojiken Studio,PlayStation 5,"May 18, 2022",M
DIVINE KNOCKOUT,"Welcome to Divine Knockout. A world of Mythological Multiplayer Mayhem!

DKO is a brand new, fast-paced, Brawler set in a stylized world of Gods and Mythology. DKO combines physics-based combat, a vibrant roster of deities and Third-Person combat that puts you right in the heart of the action!

No confusing button combos, unleash devastating abilities at a push of a button. Hurl boulders as Hercules, unleash the might of Excalibur and wield Mjolnir with ease. Juggle foes, don't struggle with controls!","Genre(s): Action, Fighting, 3D",,5.3,Red Beard Games,PlayStation 5,"Dec 6, 2022",E10+
DNF DUEL,"Action fighting to the extreme. Enter the new beat ’em up world of Arad as your favorite character from the esteemed Dungeon and Fighter franchise. One of the most popular and widely played RPGs in the world, Dungeon and Fighter is now back as a 2.5D action fighting game. Choose from 10 charming characters, each with their own distinct skills and personalities. Outsmart, outplay, or downright beat up your opponents and become the master of the Ultimate Will.","Genre(s): Action, Fighting, 2D",80.0,6.3,Arc System Works,PlayStation 5,"Jun 28, 2022",T
DO NOT OPEN,"Under immense pressure in a terrifying and oppressive environment, Michael J. Goreng, an infamous zoologist and epidemiologist is trapped within a warped version of his own house.

Escape the house whilst dealing with a mysterious paranormal threat, stalking you and your family The pressure is intense as a clock in the bottom corner ticks down to zero. The clock stops. You must get out of the room. NOW","Genre(s): Action Adventure, Survival",,tbd,Quasar Dynamics,PlayStation 5,"Nov 30, 2022",T
DODGE THE BALL,Dodge the incoming balls and collect diamonds and score the highest score.,"Genre(s): General, Action, Arcade",,tbd,Webnetic s. r. o.,PlayStation 5,"Feb 4, 2023",E
DOJORAN,"Life is not as easy and simple as it seemed in your childhood. To survive in a world full of dangers, you must go through the difficult ninja training of frogs using secret techniques created by your ancestors.

Dojoran is a precision platform game in which you need to use apples to perform a double jump in different ways than usual. The simple and responsive controls provide a great experience in challenges that need to be faced more than once. Each death is an apprenticeship to improve reflexes and control the character, rather than an entire frustration.","Genre(s): Action, Platformer, 2D",,tbd,Ratalaika Games,PlayStation 5,"Sep 17, 2021",E10+
DOKI DOKI LITERATURE CLUB PLUS!,"Welcome to the club! Write poems for your crush and experience the terror of school romance in this critically-acclaimed psychological horror story.

Enter the #1 Psychological Horror Experience!

Welcome to a terrifying world of poetry and romance! Write poems for your crush and erase any mistakes along the way to ensure your perfect ending. Now’s your chance to discover why DDLC is one of the most beloved psychological horror games of the decade!

You play as the main character, who reluctantly joins the Literature Club in search of a romantic interest. With every poem you write and every choice you make, you’ll charm your crush and begin to unfold the horrors of school romance. Do you have what it takes to crack the code of dating sims and get the perfect ending?

Now, the original mind-shattering DDLC experience is packed with tons of new features and content exclusive to Doki Doki Literature Club Plus!","Genre(s): Adventure, Visual Novel",80.0,8.3,Team Salvato,PlayStation 5,"Jun 30, 2021",M
DOLMEN,"Cosmic Horror and Sci-Fi are two ways to talk about Dolmen. It is a third person action game with RPG elements but with a lovecraftian plot that calls players to find what's behind the darkest secret of the universe! A forgotten planet called Revion Prime will be the place where the action takes part. And it won't be easy: Adaptation and exploration will be your main weapons as you craft new items and equipments from your enemies' carcasses! Every step can be your last one!

Use your experience points to improve yourself and face what no human has ever faced. After all, quoting David Hume: ""The life of man is of no greater importance to the universe than that of an oyster."" Maybe he was right Or not.","Genre(s): Role-Playing, Action RPG",61.0,6.4,Massive Work Studio,PlayStation 5,"May 20, 2022",T
DON'T TOUCH THIS BUTTON!,"You don't know where you are or how you got here... This place looks extremely strange, and the string of rooms ahead of you is fraught with deadly dangers... But I'm sure you will be able to overcome all obstacles on your way and get to the exit... The main thing is to remember the rule - never trust me!

Don't Touch this Button! is a minimalistic puzzle game with a first-person point of view. All you have to do to win is to go through a series of rooms pressing a certain button in each of them. But with each successive room it will become more and more difficult, and the danger you face will become more and more serious.","Genre(s): Adventure, 3D, First-Person",,tbd,Ratalaika Games,PlayStation 5,"Sep 24, 2021",E
DONUT BREAK,"Donut Break is an arcade game that lets the user knock out pastries with a unique arcade paddle and ball. Unique Animated levels, Mini-Bosses and Powerups to collect as you progress through the levels. Thirty Levels to compete in and battle mini bosses on your way to victory. Single player fun and arcade style entertainment.","Genre(s): Action, Arcade",,tbd,SMOBILE INC,PlayStation 5,"Mar 18, 2022",E
DONUT BREAK 2,"Donut Break 2 is an arcade game that lets the user knock out Donut themed items with a unique Chocolate Donut paddle and Donut ball. Unique Animated levels, Mini-Bosses and Powerups to collect as you progress through the levels. Thirty Levels to compete in and battle mini bosses on your way to victory. Single player fun and arcade style entertainment.","Genre(s): Action, Arcade",,tbd,SMOBILE INC,PlayStation 5,"May 13, 2022",E
DONUT FUN,Donut Fun is a retro rhythm game that lets the user complete a level with the controller buttons. Try to complete the level with your best time. Trophies are collected as you complete the rhythm goals. Single player fun and arcade style entertainment.,"Genre(s): Action, Rhythm, General, Music",,tbd,SMOBILE INC,PlayStation 5,"Oct 7, 2022",E
